experiment_id,campaign_partition,target_sbox,target_sbox_index,key_id,session_id,fault_model,timing_offset_samples,width_samples,strength,repeat,repeat_spacing_samples,plaintext_hex,healthy_ciphertext_hex,response_received,faulty_ciphertext_hex,ciphertext_equal,ciphertext_hamming_distance
60122,attack,S0,0,22,6,random_and_4,-2.26960622028501,3.0981952992472506,0.8294655351402849,1,4.457958873899374,5558ade62b89e842,172aec02c997f391,True,172aec02c997f291,False,1
60123,attack,S5,5,22,3,random_and_4,-2.5303453646853544,3.124596008598319,0.4889691545037296,1,3.716409201884429,904a9cd747fa5e92,9a4f0d69f45e4726,True,9a4f0d69f4524726,False,2
60126,attack,S0,0,23,6,random_and_4,8.437090377782695,3.2947512804540318,1.1561706300796464,2,5.035147045515132,db86c09f11043c3a,37214b9c247be9de,True,37214b9c247be9d6,False,1
60134,attack,S5,5,23,4,random_and_2,2.833751070546389,2.675492161395552,0.7898526264130237,2,3.0124668163129225,913ca7dbd276e1e1,1e96154a3bb541fe,True,1e96154a0bb541fe,False,2
60138,attack,S5,5,23,1,random_and_4,-8.442258541209496,0.7924087015563062,0.7456047166702409,1,3.92960854395546,d1426e2cdf7f011f,07d525d70ae8d79e,True,07d525d702e8d79e,False,1
60139,attack,S0,0,23,3,random_and_4,-0.6023187964396066,2.114931173408824,0.9661326458687304,1,1.5463180388419662,f1c7621f31e824fb,bdff25c68a0aaf7e,True,bdff25c68a0aaf7e,True,0
60141,attack,S0,0,23,3,random_and_4,9.23729230872388,4.980752166883069,0.9042873519577416,2,4.911867740534058,20fe64fdd3761877,39044ac51e5b96f4,True,39044ac51e5b96f2,False,2
60146,attack,S0,0,23,5,random_and_4,0.5468963981566906,4.077627602898827,0.4249720492255104,1,2.554204724803738,58886852e764e72d,5759fe555b55ed52,True,5759fe555b55ed52,True,0
60147,attack,S5,5,22,6,random_and_4,-1.9293695277484453,2.1991177139656344,0.7445354072385395,1,4.737170256485335,19bf057c866a8e43,7c1ef1733db2e4f3,True,7c1ef1733db2e4f3,True,0
60148,attack,S5,5,23,5,random_and_4,-1.0829923349118706,3.640934205734863,1.00883025778989,1,2.0877028907525865,2681e76d2e318f86,58ae03066ae4d9a3,True,58ae03066ae4d9a3,True,0
60149,attack,S0,0,23,0,random_and_4,28.357930844442294,1.3076684958005214,0.4607115707040689,1,2.352009135415515,65b964c0f58f7931,af137115338d3617,True,af137115338d3617,True,0
60151,attack,S0,0,22,5,random_and_4,-3.0030516903974087,3.733469864253359,0.4818290470634237,1,3.5446898200100674,4b97f0742d66140e,ccaa052dcd050fe3,True,ccaa052dcd0504e3,False,3
60152,attack,S0,0,23,7,random_and_4,7.62870473902948,19.720257457102683,1.2662064118322696,3,8.845216345991162,d7e9193a4b094932,6c75222458ac9393,False,,,-1
60154,attack,S0,0,23,1,random_and_4,-0.8681047344969439,0.8742144578517635,0.5343213913932712,1,3.465508981627494,1aff21eb4a89b0a6,ceb3076d5b63c119,True,ceb3076d5b63c119,True,0
60157,attack,S0,0,23,5,random_and_4,2.732120620698228,2.7318694188909647,0.4701337759673734,2,2.812661024240698,b92c4ef47b0ff613,4c97862ecd5c309d,True,4c97862ecd5c309d,True,0
60159,attack,S0,0,23,1,random_and_4,-0.8201238447416528,4.04306801163551,0.6059502400160474,1,3.020888871739149,df412879290c56c4,4a7cb764e5aa35a6,True,4a7cb764e5aa38a6,False,3
60166,attack,S5,5,23,3,random_and_2,-0.3776712007450622,3.1765150735518666,0.4534822369544434,1,1.5381558808856912,6c7dd8bc6a17e565,bf411a0ff515bcc8,True,bf411a0ff515bcc8,True,0
60169,attack,S5,5,23,1,random_and_4,-1.8255601936418315,3.70174362949308,0.9837150814786928,1,1.6020714843747532,73e35ec542ad89c5,cc2b671ea359f9c1,True,cc2b671ea55af9ce,False,8
60172,attack,S0,0,23,0,random_and_4,-3.07299912741441,3.6994730792142096,1.0660503986935117,1,3.7302241712337,fed54e607b59d496,dba8e926ee5c54ee,True,dba8e926ee5c57ee,False,2
60178,attack,S0,0,23,0,random_and_4,2.9161522503803057,4.1014765657639725,0.4135373972548192,1,2.8557789328923424,cef3810d793a30a3,ff070d323ea77c6d,True,ff070d323ea7786d,False,1
60181,attack,S0,0,23,3,random_and_4,0.8077934471943577,1.1619449405564577,0.7781880708749838,1,1.5668017237471443,d415a6cfc5c37937,a92612eac4b44735,True,a92612eac4b44a35,False,3
60183,attack,S5,5,23,0,random_and_4,-1.322991337446389,1.8123933471468536,0.9440576818161536,1,2.019528070151877,6a12a76ad8863179,df80251e9db1f82f,True,df80251e9db1f82f,True,0
60186,attack,S0,0,22,1,random_and_4,3.337541865469713,1.288106703251461,0.7901701098816775,2,3.974667271012176,1b6e5bec5d198ca1,226e319295541e94,True,226e319295541e96,False,1
60190,attack,S5,5,22,7,random_and_4,-1.9509280358834105,17.417347284339247,1.620945574183231,3,8.05706036511721,29c7a3bc801cfd86,0dce9f539fa6b4f7,False,,,-1
60193,attack,S5,5,23,7,random_and_4,-1.8583774394668904,1.694571443226867,0.8678175752159832,2,2.0562766582090166,d422e0176e90aa3a,573c4ad540d12fe3,True,573c4ad540db2fe3,False,2
60207,attack,S0,0,22,4,random_and_4,9.729226159139778,12.1385734757211,1.5066533671490034,4,2.1580568064894967,36a3c884560bd356,733710fd7ac0902d,False,,,-1
60211,attack,S5,5,22,3,random_and_4,-3.0684392467578028,1.0205299381621191,0.7135653892535467,1,3.1097215990999927,317aa3bca2015886,875dd6d1c508ed2e,True,875dd6d1c505ed2e,False,3
60223,attack,S5,5,22,7,random_nibble,-2.5121980531030315,2.9636928732924948,1.0283121069591354,2,1.822168314974845,ce30bee393cc8310,76267020a877d8bd,True,76267020a874d8bd,False,2
60230,attack,S0,0,23,6,random_and_4,1.2287229580114252,11.381553992074558,1.0202487045747968,2,4.238755698006865,d97ae79140283561,00cc2ea8a2413a99,False,,,-1
60234,attack,S5,5,22,1,random_and_4,-2.7047440549323496,3.955648454165524,0.6545662575951176,1,1.988250500488849,35d32e75deea2077,43c7ee84ce23130f,True,43c7ee84ce21130f,False,1
60239,attack,S0,0,22,3,random_and_4,0.972937854104698,2.01445472182322,0.7818481767939994,1,2.000569147559612,d1fc238d435cfd1d,7681ac56fa8e0111,True,7681ac56fa8e0411,False,2
60240,attack,S0,0,23,7,random_nibble,8.574922710463651,4.834972711937771,0.5141409629478093,2,4.362515710235137,80f2c8537decdd34,d9abc0ddf7ecdf4e,True,d9abc0ddf7ecdf41,False,4
60242,attack,S5,5,22,4,random_and_4,2.418398722705854,3.5045396611813064,0.9549992917700764,1,1.9919799727898877,a0cadaee70c7ab5c,cfdace3e1b5bf7d8,True,cfdace3e1b58f7d8,False,2
60246,attack,S0,0,23,2,random_and_4,3.194271870581464,4.165798336226418,0.500938507137423,1,3.6054461043446575,30842fa69e48240d,bd1c4f16d656758c,True,bd1c4f16d656768c,False,2
60248,attack,S0,0,22,2,random_and_4,-1.9613235045576023,1.5102538314440808,0.7177538871108655,1,4.693154022447514,cf4baa67aa23742c,b1b0cd37feb90094,True,b1b0cd37feb90194,False,1
60251,attack,S5,5,22,2,random_and_4,3.701237469653696,1.9651165831166024,0.8963908325387285,2,3.0196951321131382,dd7e2efb108e8bd6,aba80e364efbeadf,True,aba80e364efbeadf,True,0
60258,attack,S5,5,22,5,random_and_4,1.180190792181611,3.355512425158845,0.661592869004594,1,2.8045867253882784,7d561d233c3251cd,a0f8d7fe7121b7c2,True,a0f8d7fe7127b7c2,False,2
60259,attack,S0,0,22,2,random_and_4,-1.726635350431987,1.835980328945252,0.7090541493107682,1,2.9376387419372696,3a90b65e6723520d,e65901c5f0802750,True,e65901c5f0802750,True,0
60260,attack,S5,5,23,5,random_and_4,-1.8160900071110675,0.6889408835997691,0.4632298994372327,1,4.26582000075674,f339f30c970a2344,09f3ff11dbc3c8ed,True,09f3ff11dbc3c8ed,True,0
60267,attack,S0,0,22,6,random_and_4,9.897359797323675,2.63258676384104,0.4709208433663228,2,1.950366552400612,4e910f2a60f92d42,e00767194c97ad87,True,e00767194c97ad8d,False,2
60270,attack,S5,5,22,0,single_bit_flip,-2.682957636125531,0.9521165725494436,0.7264158149545815,1,4.345983180334347,aa1e66084ae56924,cd9d680c790914fb,True,cd9d680c790c14fb,False,2
60273,attack,S5,5,23,0,random_and_4,-2.0419475371328275,2.840288655486678,0.4784062007254592,2,5.518940469556052,7cac65a2944bd6ef,60d9adc31a57f986,True,60d9adc31a56f986,False,1
60274,attack,S5,5,22,2,random_and_4,-2.462914838560017,3.883421972281335,0.97725814916839,1,1.9016057322839564,44ff902b36355e05,66a6576af25fc178,True,66a6576af25ec178,False,1
60278,attack,S5,5,23,6,random_and_4,0.2791354163377972,0.865653730978483,0.7745292978404184,1,1.534561647446388,b759f01cf25fd74b,9dc511feca42c8af,True,9dc511feca42c8af,True,0
60280,attack,S0,0,22,4,random_and_4,3.2233531930730384,1.518022242681344,0.553762504661462,1,1.748601189438053,b0b66018b86065f9,b312f1dfbb3c33bc,True,b312f1dfbb3c3cbc,False,4
60284,attack,S5,5,23,3,random_and_4,5.789581072491876,14.28832652345635,1.8180038906744127,3,6.396284197334047,b8a7122a42d2429e,e9977ee3e8b186f1,False,,,-1
60287,attack,S0,0,22,6,random_and_4,0.3052015411087168,2.75776128963914,0.8318327840409965,1,4.630565252347292,e0bb32f0e74b9ed8,96aecb541f3a01c5,True,96aecb541f3a01c5,True,0
60295,attack,S5,5,22,7,random_and_4,-1.8779039465130536,3.865144844438411,1.1728863310276896,2,5.0417164352558,3a854731be73c8ae,c10ef6e70e06177b,True,c10ef6e70e09177b,False,4
60296,attack,S0,0,23,3,stuck_at_bit,1.4319077408080123,3.2351502333098883,0.7162947547783054,1,2.207859665779751,5c62be3749462067,172f6bf93c1aa2c4,True,172f6bf93c1aa2c4,True,0
60297,attack,S5,5,23,3,random_and_4,0.7228662599325895,2.710110784472493,0.93027488958275,2,4.100107394222832,e6091b43afb50d57,f038238c8a785c09,True,f038238c8a775c09,False,4
60298,attack,S0,0,22,0,random_and_4,2.383970464612506,0.9243523650719518,1.0166422053005482,1,1.5433483802816026,4ec5a43eec22ac27,9c0c81a37b6391f0,True,9c0c81a37b6391f0,True,0
60301,attack,S0,0,23,4,single_bit_flip,-15.187411539157054,1.535448432942392,0.4279278178597343,1,2.3197786747321247,1922cb700410f76f,544b925189c2498b,True,544b925189c2498b,True,0
60303,attack,S0,0,23,1,random_and_4,-0.602787986328305,3.930298528497585,0.8735281484700941,1,1.8727737975916072,ff28a0dd12295e65,f4bbd69720a2c767,True,f4bbd69720a2c767,True,0
60308,attack,S5,5,22,4,random_and_4,2.663267072139171,3.2656461720817296,0.9370518894345178,2,1.8718813169556936,e9a186cf37052ea0,144858d3bfc7df47,True,144858d3bfc4df47,False,2
60309,attack,S5,5,23,0,random_and_4,-1.2193932800753906,4.6195280102307565,0.6539334884293433,2,3.508636600287299,3dcd6c23a79d3873,35682c321952a147,True,35682c321952a147,True,0
60315,attack,S0,0,23,7,random_and_4,2.5466929158957705,2.1267492234228085,0.4731312989209787,1,3.389658404715977,5ede70d5d970d79e,32c3a27ca9699ba4,True,32c3a27ca96994a4,False,4
60318,attack,S5,5,22,1,random_and_4,-1.2848160039317928,2.0757058704054407,0.347900130599284,2,5.021272627515144,074fb782aa4a1db7,b07d1bc4cd720bb0,True,b07d1bc4cd790bb0,False,3
60320,attack,S5,5,23,5,random_and_4,25.83281675236368,0.9929294016157338,0.2531482658426384,1,2.2577291440569267,b0e49ec489181819,bb28051749718b97,True,bb28051749718b97,True,0
60323,attack,S5,5,22,0,random_and_4,0.8730872034662194,4.054169184846846,0.930366576114852,1,3.858217810268163,34457d1a96c0d3c3,905bddd181eeb850,True,905bddd181eeb850,True,0
60327,attack,S0,0,23,7,random_and_4,-4.107279546419602,1.787203189101494,0.8414427935606397,2,3.2795202933292265,997c22ebd98450d8,7ee2845d525f2305,True,7ee2845d525f2205,False,1
60329,attack,S0,0,23,7,random_and_4,2.664818691930975,6.272436865620402,0.9798624353676532,2,4.457039340916657,e6833a51144cc1db,1b3165fa9b1920e5,True,1b3165fa9b192de2,False,6
60335,attack,S5,5,22,2,random_and_4,4.546095070960246,11.035151488889202,0.8655179406727769,1,5.322323925644204,48c51a92e0992ec8,699a7527caf56765,False,,,-1
60336,attack,S5,5,23,6,random_and_4,4.133035209741136,19.328995380897208,1.5870969013530285,3,8.228571554480006,f84e79855b683168,b284cf30aa2f7eca,False,,,-1
60338,attack,S5,5,23,4,random_and_4,-2.9674017163612323,4.503828272271895,0.3174045186227677,1,3.27919135490048,f38729fea20ec6a4,42f0b0d480aeb735,True,42f0b0d480a1b735,False,4
60342,attack,S5,5,23,7,random_and_4,27.76194285524572,1.3018120608905923,0.3387468842259157,1,1.8015142227157492,4152b1c038243868,788a97113d5e096d,True,788a97113d5e096d,True,0
60344,attack,S0,0,23,5,random_nibble,1.2702368302073452,5.068419092621889,0.6440904554895535,1,2.157108942713818,a94bec62c455aea2,cf310c9325237d9e,True,cf310c9325237d9e,True,0
60349,attack,S5,5,23,0,random_and_4,-2.384076491469512,3.464993337563798,0.3397816753025069,1,2.4919117210438,4714b3a67ff1e735,f3c7dfa21bc07f22,True,f3c7dfa21bc07f22,True,0
60352,attack,S0,0,23,2,single_bit_flip,-2.394559316245126,4.66339702436307,0.3792317960680187,2,6.012001323335872,1f755d44b2d0fde5,2f48e6bbe3edb35f,True,2f48e6bbe3edba5f,False,2
60361,attack,S0,0,23,6,random_and_4,-3.4680171885531808,2.7148710754164096,1.2123977400924886,1,6.072525745663835,3463a62c251be84e,a847b0afa66ac9ce,True,a847b0afa66ac9ce,True,0
60362,attack,S0,0,23,1,single_bit_flip,-5.670189737237455,5.9907609512132005,0.4942752659263081,1,2.828941664726408,011f2d7807786234,f85b60df3e628bac,True,f85b60df3e628bac,True,0
60363,attack,S5,5,22,4,random_and_4,-4.045097030663412,7.161184661576885,0.6654271341297547,1,3.3064607459690007,b7356004cd9ff4f3,2e4bac5600d264a9,True,2e4bac5600d264a9,True,0
60366,attack,S5,5,22,0,random_and_4,0.8546421635208876,1.071374981682618,0.4019329214723621,2,3.726626233167212,447d50880f8aa312,27a20476b96be213,True,27a204762963e213,False,3
60368,attack,S0,0,22,0,random_and_4,7.871989335862072,1.9556779767653127,0.5565355673825075,1,1.7766686063684585,168a057bee970b92,33908807d5d3c81b,True,33908807d5d3c81b,True,0
60375,attack,S0,0,22,0,random_and_4,-0.6471171188349842,0.8615942794171983,0.6180903695597066,1,4.434051041788302,5cb2c01458445a6b,3358b693b61146b4,True,3358b693b61146b4,True,0
60376,attack,S5,5,22,3,random_and_4,1.7767049406670714,2.5860147674601155,0.6152818356720358,1,2.547753476217683,88c736e7097451e4,886e6e8e875219e3,True,886e6e8e875719e3,False,2
60377,attack,S0,0,22,1,random_and_4,0.7251830914522741,2.5474423267737527,0.610517760025316,1,2.1592638190917937,5c1c77be7e914434,61454b0dd615b489,True,61454b0dd615b589,False,1
60383,attack,S5,5,22,5,random_and_4,1.7310081844051148,4.062396280860246,1.1150548764539616,1,3.2298416069616,33dedf12cd705c0b,6ae982a12c5c8108,True,6ae982a12c578108,False,3
60385,attack,S0,0,23,3,random_and_4,7.957944165985751,5.266169981830523,0.5377274614300922,2,4.877896456015863,922721015a0a4a41,20f5ad6ae4298666,True,20f5ad6ae4298669,False,4
60386,attack,S0,0,23,1,random_and_4,-3.847494491669457,5.202599422001158,0.6029327171973915,1,5.257028263055704,3139e51b0169444e,06a91d2da891b419,True,06a91d2da891b419,True,0
60393,attack,S5,5,22,4,random_and_4,-2.014115274670922,1.2005093180076292,1.2081720347508966,2,4.340778690912871,9a0af4d741855818,dcc132e7019a8541,True,dcc132e7019f8541,False,2
60403,attack,S5,5,23,1,random_and_4,0.801249212422265,2.1606189203245263,0.2379340953196147,2,5.306680216377791,fcabdee6d299ea23,97080f67b3556a63,True,97080f67b3506a63,False,2
60405,attack,S0,0,22,7,random_and_4,7.793419713736521,1.3092288677127364,0.4670973420656897,2,3.3113683558727205,b0cb06fa164005b2,e092beaf77fdcd85,True,e092beaf77fdcd85,True,0
60415,attack,S5,5,23,4,random_and_4,1.9450633816920324,2.361747650023056,0.6695096245588765,1,1.7457097441865783,c64e8c838565a8c3,03e94e978ed73c41,True,03e94e978ed73c41,True,0
60417,attack,S5,5,23,4,random_and_4,6.604810535277707,8.685052465419247,1.1610939912051363,1,5.8423993499767874,602edc924d9ffcc6,45c0bae33d039a76,True,45c0bae31d0a9a76,False,3
60418,attack,S5,5,22,1,random_and_4,-1.061388908809652,4.059655952987264,0.7615474777196987,1,2.745278417406557,1773d39aea900399,a6f1ee82e31c8e85,True,a6f1ee82e31c8f85,False,1
60419,attack,S0,0,22,0,random_and_4,-6.094759999010248,5.436822328875516,0.4592460767825955,1,5.727609188647582,80411743354ae5ee,87c624eea92d5be8,True,87c624eea92d5be8,True,0
60420,attack,S5,5,23,0,random_and_4,4.607078150899868,13.583069092812964,0.6921689526710775,2,3.400993587357324,406ea0dffa8fea59,d10dae3367506b19,True,d10dae3327546b19,False,2
60424,attack,S0,0,22,3,random_and_4,-3.969392405710443,6.234919127732779,0.2676647705148675,1,3.298394415115106,c023c4e97aea3292,848ed13fbccc7fb5,True,848ed13fbccc7fb5,True,0
60432,attack,S0,0,22,5,single_bit_flip,6.142069787477562,5.733284539569964,1.1203878686128206,2,4.453276027232862,9efbc485be76372e,e8682d033ab5fad3,True,e8682d033ab5fad6,False,2
60433,attack,S0,0,23,7,random_and_4,-1.4714269509563782,1.4178234082409449,0.6796798126063748,1,4.270299386072677,1c86db74a0b33362,ab81f88a448ecdc4,True,ab81f88a448ecdc4,True,0
60435,attack,S5,5,23,2,random_and_4,4.240592961079997,4.131325607781614,0.5777511617560696,1,4.875178599919141,aea9e08de8e7bf04,4eaac3e41fcb6e2e,True,4eaac3e410cb6e2e,False,4
60436,attack,S0,0,23,7,random_and_4,1.0518536292588858,2.888325636150559,0.3888874782998001,1,4.563973782152905,c9563e651d6eba26,58fd477badbe6b18,True,58fd477badbe6b18,True,0
60442,attack,S5,5,23,1,random_and_4,-0.0708013866430614,1.3499980734842696,0.7018467087845768,1,3.3279680982862443,c501d1e34a67f9f8,29876d9ee8c1ae3b,True,29876d9ee8c1ae3b,True,0
60443,attack,S5,5,22,7,random_and_4,-0.2987516060826953,3.39019662925062,0.4923578237366369,1,1.7692110482565155,6f932c8da76f7bf2,e57e17b5e305c2c1,True,e57e17b5e305c2c1,True,0
60448,attack,S0,0,22,1,single_bit_flip,4.460269440835029,13.387775103340331,1.4724125239698058,2,5.76393492856174,fcfc5ff4f93bcbc2,cee6fd64ba5fa4c0,False,,,-1
60455,attack,S5,5,23,2,single_bit_flip,-6.336612327431936,6.110385639654559,0.7182552212623596,1,5.783954253717934,9b0477530937619c,2663d6ea28cb03ae,True,2663d6ea28cb03ae,True,0
60456,attack,S0,0,22,2,random_and_4,-1.7596651218303083,3.7931938839652832,0.9652134342869296,1,2.153716243312425,1ce01dbb3a390a62,1c9835014eead005,True,1c9835014eead705,False,3
60461,attack,S0,0,22,5,random_and_4,2.200157036984306,3.4513565678022493,0.7293409493868195,1,4.218630895912231,f345df9bf9f68a6d,b05d96d50adf5013,True,b05d96d50adf5013,True,0
60462,attack,S5,5,23,5,random_and_4,4.06918824939568,5.885825026557186,0.3697416848575083,2,1.2783962156941435,f44c7cc8a5cc76ff,56d15eb275afb098,True,56d15eb275afb098,True,0
60469,attack,S5,5,23,2,random_and_4,11.84481179051328,2.6424977822567386,0.5111060910872981,2,2.8505683110236424,7506ca5e2ccfe9ee,2f4aea905f236cb5,True,2f4aea907f236cb5,False,1
60472,attack,S0,0,22,7,random_and_4,4.301218050400204,19.387606736517544,1.812115496075789,3,2.807208571914636,fb421c975c6b8e30,5c4caab5c97c852b,False,,,-1
60475,attack,S5,5,22,4,random_and_4,-5.051974196800336,2.7164080392462404,1.0966854277414757,1,4.699065124647644,aeb00fcc0525ffc2,6a80e11ea7e3a72c,True,6a80e11ea7e3a72c,True,0
60476,attack,S0,0,23,0,random_and_4,-3.3040053286156468,3.192092187510622,0.3037069229713576,2,4.9373648814931,92b527767e25095a,8f323222df559eba,True,8f323222df559eba,True,0
60487,attack,S0,0,22,6,random_and_4,5.90009934564824,4.585075884236195,1.0083718455027562,1,2.0495027651297493,0462e1f3b013c72b,b8031bce0a65a024,True,b8031bce0a65a624,False,2
60489,attack,S5,5,23,0,random_and_4,0.2288797427122721,4.134779383003144,1.0319384436735315,1,4.4363780674867765,ee8776a1b1393fab,058ed50d68e88fee,True,058ed50d68ea8fee,False,1
60504,attack,S5,5,22,5,random_and_4,-29.11442239000881,1.2984225322990457,0.0894475319247637,1,1.6008389832135388,b87a217d700988a9,53bcd9e5b4e9b8a2,True,53bcd9e5b4e9b8a2,True,0
60508,attack,S5,5,22,2,random_and_4,1.6006032437289757,0.976131276593009,0.9541651294824448,1,3.945326749123366,946a4e1650950c40,6e2f081ce672ea8f,True,6e2f081ce675ea8f,False,3
60515,attack,S0,0,23,4,random_and_4,13.024329527749174,2.8631043353271126,0.4643969936913506,1,5.356776915895376,63638e2d3a1fd6bb,1d56f5ac9b69b8e8,True,1d56f5ac9b69b8e8,True,0
60517,attack,S5,5,22,3,stuck_at_bit,8.482895125476041,0.701155956553808,0.9930754083409806,1,1.739745009289995,f8833e2a2145316c,a8caec7ce8b649b7,True,a8caec7ce8b649b7,True,0
60520,attack,S0,0,23,7,random_and_4,19.143737816755028,1.7006850922602454,0.3997666707173541,1,2.4276982126723814,ccd3b1064bf595c8,ce562c960b6357f7,True,ce562c960b63f7f7,False,2
60521,attack,S0,0,23,3,random_and_4,5.87350440496771,3.0754000730476863,1.2401924350308842,2,2.6526744483657367,35493bdc9fc35526,0ebbe75168102762,True,0ebbe75168102764,False,2
60522,attack,S0,0,22,4,random_nibble,-0.7532496250136185,1.553663432792167,0.8104465960316003,1,4.093650013767796,10bbefef273e2ed0,9969c9291e6ebfc3,True,9969c9291e6ebdc3,False,1
60527,attack,S0,0,23,5,random_and_4,-0.7778369736034341,4.086415837091796,0.8521314506540627,2,1.8826249066564116,acd5900779261d8f,2205fe2d0857bf67,True,2205fe2d0857be67,False,1
60533,attack,S0,0,23,2,random_and_4,-4.952257834637975,5.9522628779720845,0.6070024309439715,1,4.860292965441885,d337e6559a459756,c0597cdbeefda48b,True,c0597cdbeefda48b,True,0
60541,attack,S0,0,22,0,random_and_4,-3.071089139163105,3.1178623503630845,0.419666041765745,1,2.7341301373685747,c282e98209c9080c,ad2e9ab79cdea21f,True,ad2e9ab79cdea71f,False,2
60547,attack,S0,0,22,5,single_bit_flip,0.9552770301508802,3.261772207708203,0.8873748468108926,1,2.102332010904388,faaf371e4cda7ca8,b0a919cc403141c0,True,b0a919cc403147c0,False,2
60549,attack,S0,0,23,5,random_and_4,1.71845127117288,3.810812438392386,0.4812665172882038,1,1.8873755486810069,2a1e4907bbf50a88,74d3968329320261,True,74d3968329320461,False,2
60554,attack,S0,0,22,7,random_and_4,-6.647929066048089,3.392897686133617,0.8066617832838088,2,3.727948898426764,a447a06164e66805,d3cca11ef4510a1b,True,d3cca11ef4510a1b,True,0
60560,attack,S5,5,23,2,random_and_4,-2.2117862699327286,2.8434789107554947,0.5090792226871887,1,4.547478611311356,b29f3d838f85e797,a915dda37a44c6a6,True,a915dda37a49c6a6,False,3
60561,attack,S0,0,23,7,random_and_4,-7.451811927977749,6.044936232009929,0.3188825099687279,1,2.7450340807474998,f80cc829dde8a0b3,df04977fd8dd7223,True,df04977fd8dd7223,True,0
60569,attack,S5,5,22,3,random_and_4,6.502081161076914,5.169559325299859,0.5458429629882748,2,2.307647100034956,0a1900c762a1308d,3576d88ddd76adf1,True,3576d88dad76adf1,False,3
60573,attack,S5,5,22,4,stuck_at_bit,-0.5005474178151839,4.056559429196701,0.7621677565574672,1,3.4473711975227177,302fbbe02f174266,86d1ed518620ad23,True,86d1ed51862ead23,False,3
60580,attack,S5,5,23,2,random_and_4,7.30872377531721,0.7422739834138448,0.8797227597076388,1,5.6955006143083615,f70b896dcbf312ef,ac781aaaf88edd43,True,ac781aaaf88edd43,True,0
60581,attack,S5,5,22,1,random_and_2,-20.60632859352558,1.553488423003489,0.2255127381610904,1,2.9393238841113165,79ad161a848441af,d4c27766be315f76,True,d4c27766be315f76,True,0
60583,attack,S5,5,23,7,random_and_2,-2.303940045687842,4.77142764934032,0.8726962976277428,2,4.57384746027043,2162c67b2860db9d,0528635c05445fc2,True,0528635c05445fc2,True,0
60594,attack,S5,5,22,2,random_and_4,-10.096825810936776,2.526098411681128,1.105739895680557,1,4.254300818551115,ef46b805d975c8c0,3e55927fa6a2326c,True,3e55927fa6a2326c,True,0
60596,attack,S5,5,23,2,random_and_2,-2.5026929342900983,5.030954236337045,0.9123164637082484,2,2.9489252285410337,1df3f3dde912e513,ac9acfe66f8d6b4e,True,ac9acfe66f8d6b4e,True,0
60601,attack,S5,5,22,1,random_and_4,3.100778415249597,3.097705199109462,0.7761103504173912,1,3.4490577946115293,ef997e23cb9ac77e,ef67342d91c0f571,True,ef67342d91cbf571,False,3
60603,attack,S0,0,23,0,stuck_at_bit,-0.9503154755587446,2.482864760378054,1.0687454468356714,1,4.091270280300478,c4a40c99a7d2bacb,3129d799d3608b84,True,3129d799d3608b84,True,0
60608,attack,S0,0,23,1,random_and_4,1.886154213417968,1.8354539193258572,0.4548969974895639,2,3.731208903658616,eb3027c40cb61158,8d6409a92ccd3803,True,8d6409a92ccd3802,False,1
60611,attack,S0,0,22,3,random_and_4,3.013183631365612,9.48194070162894,0.9794917862227258,2,3.961206557727273,ebba605220194d13,3f7cd0510dcb6849,True,3f7cd0510dcb6842,False,3
60615,attack,S0,0,23,6,random_nibble,-0.5603207361687095,1.5156046340991818,0.4902755573820193,1,1.983228424359602,6c209351c64be8c0,f002390312b70590,True,f002390312b70a90,False,4
60617,attack,S5,5,22,7,random_and_4,-22.986031150984964,1.4436338912580442,0.2186796098535722,1,2.893345811742852,c905c4ee530df2a5,cc26f53ccd1bb88b,True,cc26f53ccd1bb88b,True,0
60623,attack,S0,0,23,1,stuck_at_bit,-1.2959272243030315,3.883538547665864,0.9987368378817514,1,3.7085099922216376,6bb663f02de513de,91b7558600030eaf,True,91b7558600030eaf,True,0
60628,attack,S5,5,22,2,random_and_4,0.5888048774180166,1.5907175943179706,0.912552948797983,1,2.023738545820512,69b2c28f1e794138,ce8d984b54e358da,True,ce8d984b54e358da,True,0
60629,attack,S0,0,22,6,random_and_4,2.9763292263908685,6.4172556267272185,0.9397387818424152,2,3.133147126503084,a25a62a707c29714,5d5c68b4b8f14ed6,True,5d5c68b4b4f14ddc,False,6
60631,attack,S0,0,22,6,random_and_4,-1.733931682330633,4.452865172400198,1.2276098988304798,2,1.836943534415492,8e5d538d648321f0,0b37a8b98aba5015,True,0b37a8b98aba5c15,False,2
60637,attack,S0,0,22,3,random_and_4,7.589326635834784,4.290522829685799,0.3890583463479895,2,4.790545523103871,d6053f0e4d7346e2,b88e3b7e02c20730,True,b88e3b7e02c2073a,False,2
60639,attack,S5,5,23,6,random_and_4,2.73264179001384,2.12536363755753,0.9364089776149708,1,2.1047665778464517,025e20f2a32b4fcf,e8e98745141d67cd,True,e8e98745141d67cd,True,0
60642,attack,S0,0,22,2,random_and_4,27.075329387713,2.200073241781347,0.1248855973524906,1,2.827329375720271,7acc0de29667914f,9c28a826735c44e3,True,9c28a826735c44e3,True,0
60651,attack,S5,5,23,1,random_and_4,-1.8952914696127476,2.898976347836436,0.7334413287690109,2,2.790588781781163,469fa74b23d72b77,01750f7cb6f89d04,True,01750f7cb6ff9d04,False,3
