trace_id,key_id,session_id,plaintext_class,plaintext_hex,ciphertext_hex,global_trigger_sample,sampling_rate_hz,number_of_samples,trace_sha256,global_alignment_shift_samples,affine_residual_intercept_samples,affine_residual_slope_samples_per_sample,affine_residual_slope_ppm,reference_correlation_before,reference_correlation_after
784,2,1,random,0023ec724e10a108,af5bf36b888520ec,96,100000000.0,4288,d4345fedf83fadfc9c9bc020548ba412818a83aa968685f5c35a96ea743565d3,-1,-2.195192867011096,0.0007473539605194256,747.3539605194255,0.14264510805068217,0.25291710991648203
785,2,3,random,db220ae34b431d5c,3fd95c4ebdbf9351,96,100000000.0,4288,50a09d3f610b54cf63d0d71b4395985f230da8f0c8ccea56d18287f30969c9b9,6,-1.8412012983477934,0.0013167360500393598,1316.7360500393597,0.0030009506944116407,0.1285044977930726
786,3,1,random,4e6d2e3b7516612c,65aa30534818de93,96,100000000.0,4288,283393dfe47571fc0d135374681ec9051386f6351e740bbb7750aae3a6c1e02f,0,-1.7285735335164385,0.0008285554634608303,828.5554634608303,0.14580995098893018,0.2332974190565463
787,1,0,random,8a9c868a38f3518e,ea16fbf365f89c04,96,100000000.0,4288,6746eb8119dd5c17e7da454218a3d7aecf83c071f295a8b265e13105b7578fc1,-1,1.2634885955885322,-0.0016039693400079955,-1603.9693400079955,0.09384056966592637,0.12426663074301353
788,0,3,random,321d8e4270ed8d10,d7723f8eeb65a2ef,96,100000000.0,4288,6e1a89d82e71d9be1812bce926fd49ce0a69d739aeea1e349d8d4ca050d4316b,0,0.19642585145631863,-8.468713959542266e-05,-84.68713959542266,0.20728244148035285,0.2652535338902724
789,0,1,random,ae65200c63fb87c0,bec971f687d71144,96,100000000.0,4288,97db8db5b14f137afa9ebfda8e26c389106e5ff5e56fe6ee70ff97748e2fef1d,0,-1.611210010520401,0.0010606184285054576,1060.6184285054576,0.173706304731879,0.2625929618900998
790,1,0,random,779a4c0b0e930d89,a9ae5919b8a159b1,96,100000000.0,4288,5581db45bae4dfb86d5e276c663fffbb3f0c7381ef67cbae8962bc13dd54c00e,0,2.3204601255121005,-0.0027115313446128718,-2711.5313446128716,0.14835015592480374,0.26463062964696754
791,3,2,random,a0b83ec91e83963a,49fb90b225aaf1e5,96,100000000.0,4288,4ea1911b642f94be98c0a7ca36dc9f4d20b0a2a9d69d6fdfcf4b5430a03838cd,-1,-0.027943516840204897,0.0002211653210308264,221.16532103082642,0.14996693602335057,0.22112391787640537
792,0,2,random,9f3b4ba1ca484df2,1cab50e12d80b694,96,100000000.0,4288,50e2b78c2d549f7cb6509d10c3260e3e2ff183161b1ff620ba6f7141f093dd98,-3,1.4565781690309434,-0.0006197371098438532,-619.7371098438532,0.10734083947827634,0.22855861235746353
793,3,0,random,e8cc6e3bbda43255,f0fc1b3706dbd638,96,100000000.0,4288,7f7b017ce37601a7fbb0c649412ed36cf46640b0f4ba92ea65aba8a579fb5202,-1,-0.49210889245481165,-0.000651794933159241,-651.7949331592409,0.13069819450634979,0.12286510643872449
794,0,0,random,ce3d2352f1b11fd9,b2e15664d8157ac6,96,100000000.0,4288,1d78ce500967a54df23724e2c8d539f231da43406fd2c70107e9b476a1cb9cb0,-2,-1.9395851376321707,-0.0005099274827540236,-509.9274827540236,0.10482389865049456,0.16224631884980117
795,2,2,random,999bf3b2ff716f7a,e88160497f94e313,96,100000000.0,4288,3294f07b19b993684c027c8b3ccba5399089fc12618c17b47b86774e0ccd49ea,0,-0.6771942210838657,0.00017181301800795902,171.81301800795902,0.167101767858335,0.22725547211926259
796,3,2,walking_one,0002000000000000,3dd0c4339755b54f,96,100000000.0,4288,77f0f648629dc711c240370e57421441631babbe34713bfe1aa6c3dbd9be8e0b,-4,-2.3818124721206875,0.0014954576078514226,1495.4576078514226,0.04560774543401168,0.17156169382100817
797,0,3,walking_zero,fffdffffffffffff,e51986d46e45a587,96,100000000.0,4288,20702089b1b22199aae579aff2ac88c180f117b52d1abbf6b0f7c40201a534c7,0,-3.9512935822739723,0.0027456218745144363,2745.6218745144365,0.14583707330497006,0.09895130866476778
798,3,0,repeated_nibble,1111111111111111,b6f6772e8fcb1673,96,100000000.0,4288,9fe30ba98d53dc3cbb94b8851c77a574c162a987ebae8fc9b0cb7c488716d07a,1,2.828655060222781,-0.0037313432835820895,-3731.3432835820895,0.10681864299518218,0.2616073083214049
799,3,1,counter,cf24e9f44979458b,22e5c61fdae9fe52,96,100000000.0,4288,940adaa7a60952dc1c4996529bf1374959764539f1b24f95d274e3819d3bc529,1,-1.2407657376741303,0.0007265086106553125,726.5086106553125,0.14285659466082046,0.211005847236193
800,2,3,random,d9f5b734f54dd29e,f5bbc0f065b0bdd9,96,100000000.0,4288,88bac563c64a701c86a01452c527c0e52d1bab59d95d5725b6d0e7086e6ec8d8,1,-0.9234225633505533,0.0010249714501393066,1024.9714501393066,0.13388899068125773,0.12682415476983158
801,2,2,random,f39d1de4238b8d13,3569fad8ea58fc33,96,100000000.0,4288,5e21834250cf40e5bc83426305d8609f84d5e4ec6dd07d8a784c4fbdfe4e3cbb,-1,-3.280204795712023,0.002410433024071182,2410.433024071182,0.14891486790771563,0.12535809769939282
802,2,3,random,f2c4910b83266762,db007b341fdd0b96,96,100000000.0,4288,8b636145a53629e2a70c5c32db691ab76190bf2c53443190b6719c7bd5228847,1,2.146086927175656,-0.0009143958909071875,-914.3958909071874,0.13343236486215931,0.2337511417094481
803,2,0,random,8b1aaed3568fbf3a,9266f7d0f444639e,96,100000000.0,4288,80cd701933bc4ea5d432c7e0e3d1466ff9f06dac499e35cc1063a6e504c1f9db,0,2.0296613973790243,-0.0008944219563427858,-894.4219563427858,0.1670382945233386,0.15469801428831517
804,1,0,random,282bc770f87455cd,fb8652808cb6a301,96,100000000.0,4288,cf01b0e4ec2e2ae5f41628fd8effe2bd75441546481d2a535456cd567e736672,-1,0.5147147327102709,-0.002149111244709639,-2149.111244709639,0.13041096787096415,0.17639688556531874
805,1,2,random,b70b53ee7aea0ed9,340ebe9832b3a86b,96,100000000.0,4288,a59a5e2cf836f3d620837d52f0445af53192596a1f10b9a05678f98dd4f4b430,0,-1.7366548382250855,0.0021135195317800192,2113.5195317800194,0.1574692335847,0.12168688605118583
806,1,2,random,e5363301848d4acf,8ef3a82aa7e3e89d,96,100000000.0,4288,1d1a36fa33f519cfd7c091ab51f2af13e14464a0719c9fffe1f7df3b257e37bb,0,0.23085857467829912,-0.0004472887303105749,-447.28873031057486,0.1391111962249188,0.2058681939287492
807,2,3,random,694a51eb62133d5b,74a545df8c2591e2,96,100000000.0,4288,1b64d93c1b658441852cd84d30711b8e44a733268d8378274a3c56defa7db071,2,0.6907971254130604,-0.000630883398222868,-630.883398222868,0.147095958689161,0.28863189175342896
808,2,1,random,037729383563c917,87823e853502a6e6,96,100000000.0,4288,1b6f264c60dd5456402f7e2e42bd7821172bc01174ed3c8d516265923e53556b,0,-1.2284763561427356,0.0006700668615072697,670.0668615072697,0.1381560484988694,0.21209558627811914
809,2,1,random,7a3b073eba6663b1,96376a0d8fff5559,96,100000000.0,4288,624cff84bda4284d2ef43c5052b7521f5fb4789463431672a644eebe09f2a3aa,-1,-3.6524850520585623,0.001873276486396786,1873.276486396786,0.09434202658458814,0.1414956276679135
810,1,1,random,ffad42e43414a7e2,66eb8b80991250e7,96,100000000.0,4288,46dbcf22f2d2450d8a70c8c77547b053d597c9feb0cde959673c9dc4d5e201d2,1,0.44768011887167886,0.0001435082505619881,143.5082505619881,0.1316038852508515,0.22367839379996152
811,1,2,random,547ad87bfeb6277f,0fa197db9d434dde,96,100000000.0,4288,83d5b1e8b29ca71bfbc0f266b6c7dbc28b10de9ab7ebe36c2041093422ca77c6,0,1.6107069834827388,-0.0006004536108518799,-600.4536108518798,0.15794843615205298,0.2460229448373245
812,3,1,walking_one,0004000000000000,f732a58779d473e1,96,100000000.0,4288,ea088e5ce27ad1efcc4236e74a9e4ecdda4b0a8349e08a6352854ba358f61409,3,-1.959249267653964,0.0010518262228468383,1051.8262228468382,0.08257285655119881,0.25690042319244727
813,2,2,walking_zero,fffbffffffffffff,4e6b22909afd45a4,96,100000000.0,4288,a18428ca28a4ab87fc7350cda66a935c00122b0e94f48972f6c3eb6523f24495,-2,0.5987028992395762,0.00037189134195591026,371.89134195591026,0.10230633337171445,0.144139334017026
814,2,3,repeated_nibble,2222222222222222,0da71028e2cafae8,96,100000000.0,4288,4a8bbd48fccd08773051cdedf3507ac8cc71e9bd904135fdb323f9cd2293b253,-1,1.0359981454489666,-0.0009693797116805347,-969.3797116805347,0.12815843341552938,0.21664660079052522
815,0,1,counter,b29c858c3e2106db,0be9e5d8325458a8,96,100000000.0,4288,c74268cd19ef4da1f50ceb35d6040357f487d85aabe8f4ee3405690e90eb3d8d,2,-2.289117048224746,0.0014392212894366908,1439.2212894366908,0.13542151068513528,0.24625382336249863
816,1,3,random,fd6f346210893fe7,5b575de982cec5d0,96,100000000.0,4288,e042474a58f8b3c46de34d49bf68a43176a271ac37fff6456328985daae1f888,0,2.0225726074454813,-0.0013683074445192452,-1368.3074445192453,0.12191556665881362,0.22343178974964933
817,0,0,random,ca02f220b8fb454e,a1d36d84da9c7c41,96,100000000.0,4288,f38d4067f3f91cdca31355e08ba1e8c2dfa56deb0ef46eda6c2a61e4661b152d,-2,1.0072597025839407,-0.002554502256094258,-2554.502256094258,0.08901558128889657,0.22215051289740492
818,1,2,random,200614d877ba12eb,39d63c59d2087952,96,100000000.0,4288,94708f39ab08d4a906ab51cf7e790d6b1b478fa32d42fbd2f3fcc8f6f4e4b226,-3,-1.1786206172082603,8.491147318501285e-05,84.91147318501285,0.10458040003773576,0.156805417569628
819,0,2,random,6f62ec0f8c5ad15a,7a12e2f0a9d28239,96,100000000.0,4288,5220fcec50a0ef2df17454b5912b525875a2d9610bec0b0d694a590cec457a2b,-3,1.3633834248829282,-0.0005781278708336923,-578.1278708336922,0.07459930392407657,0.19505840049745185
820,3,1,random,7815a16560355dbb,2d442a15a994dd59,96,100000000.0,4288,3bf178daad5242b259285abe809652fc4bbd83be17c2a42f35062f9bd7340b84,2,-1.9060149635191481,0.0011737637953500878,1173.7637953500878,0.11461701663127233,0.2457316751240511
821,1,1,random,cfd1b4d8eaa4b69e,9b68d829ee464172,96,100000000.0,4288,fafc7a5bf13017e8dc3c22a9ff9cf2c5a49071c5aee086e6dfadc529fdccfabc,1,-1.4485254563838033,0.001089994436701084,1089.9944367010842,0.13662560085599543,0.23790671380431788
822,0,1,random,2b976737a7428db8,54b5e1a3691356bf,96,100000000.0,4288,0cb9c43cfd8656307f7b3e00b50baa5cd6068ab39874f2bdf7434b637e194603,-2,-1.2476511854605672,0.00048752496668534075,487.52496668534076,0.08567639742707156,0.21659863581009003
823,0,1,random,059225888d967450,bc2d414c5396bb7b,96,100000000.0,4288,8f44845ba439813281cdac4df854ef5fc3529ac8367ce21e7421d5f954f1d9a9,-1,-0.9122737112658382,0.0005321493522595388,532.1493522595388,0.14258479802948637,0.22497497187838578
824,1,0,random,33eda080863eb2b5,4c759f1aed8f112e,96,100000000.0,4288,ea8a52dd02013daf5e0803fde73aed8554fe1f77454d99629883bbdd7ce17012,2,-0.08049055000602151,-0.00160810644544409,-1608.10644544409,0.0989929924638095,0.12829228684368663
825,0,0,random,4c6486f37646562f,b5ca3fe67d21ff2f,96,100000000.0,4288,e42eecb3133e3de991c140ab873dd214c28f40dd9fee93a9db2528ae8f72aaf4,0,2.609833351284641,-0.001540242322214599,-1540.242322214599,0.14555315371791336,0.11454526399127779
826,0,2,random,6e71eecfa53dd03b,b7ab09935dac4052,96,100000000.0,4288,3557ee51b33404ba63817f6c7035768cf546ae18e2610efbfab4abdcc2f2c5f1,-3,0.14760919218998955,-9.840615447793472e-05,-98.40615447793472,0.08430292539100946,0.1853580803298998
827,3,1,random,67c8a5a994c09337,83b8d4a00cdaa9ad,96,100000000.0,4288,37e34752656d9a5625061225265b67de9e3d518a84ac5f36efe1b87c97b1b955,0,-1.914020577252126,0.001066967313466527,1066.967313466527,0.1708821576870875,0.2550092427495002
828,0,1,walking_one,0008000000000000,e1ea45a6accb096c,96,100000000.0,4288,7a0ecb3119988b74916d89bc881a8e854302a3f5b1547136d39b9dad1e4d02f1,2,3.4241148425719765,-0.0015747692929109847,-1574.7692929109846,0.10260170825068692,0.10833365176251665
829,3,2,walking_zero,fff7ffffffffffff,574a3c79d95187ef,96,100000000.0,4288,60e1e9bd00557906f31faa28af4994bfc8b1ba4b78c023320b74215681f95475,-2,-0.6539047625233678,0.0004120572319006494,412.0572319006494,0.1049016637073988,0.21029682401290234
830,3,2,repeated_nibble,3333333333333333,84b3dc8c304513c0,96,100000000.0,4288,48f365fe75712838a02efbd97d939667c23d5aeeb0f797e33192a9b8a4c8de5a,-1,-1.1577360228345512,0.0018247160632841328,1824.7160632841328,0.12796098032395686,0.10540800891542743
831,1,3,counter,9614212432c8c82b,21f4d0f3bb7f115b,96,100000000.0,4288,de44220442f48bf067450a93f6ecd5c24472361a04d38c3a23944ceb895af678,-1,1.256236383304761,-0.0011554062434511027,-1155.4062434511027,0.13968652567968,0.2620487939233237
832,2,3,random,068ffc5c11ecbf33,f122750ec95f6c88,96,100000000.0,4288,d753359d7f522dd225ac130e72ab83932ad1059f7c33873f0d81a544b147339b,2,-1.3451955446629766,0.00020561078827498777,205.61078827498778,0.10607593790180607,0.17102930299760294
833,0,0,random,6dce6bceed2eecee,36ca89cd933f663c,96,100000000.0,4288,e1789365aa4a5e5961bb928c53fcb25792432ddc62a41367ca5484fc83eba82e,-2,2.0642868632674993,-0.0026881249042549345,-2688.1249042549343,0.10282172569383151,0.26053641195328153
834,1,1,random,55d6d420530cdd27,4606988878149773,96,100000000.0,4288,8bacb8e7b452d343eeb6f37fb09424a53aaec60d7435afcb28fc9815e2b299d9,2,-1.411513811290198,0.0011435137215527757,1143.5137215527757,0.12335214475487401,0.25768886960757953
835,3,1,random,241326629ba589a6,de25eab8cc2dcf1c,96,100000000.0,4288,e07908ec6006fef59f3eda805b3198889e1a21df7a4e9af33c35fa2295dad1e8,-2,-1.9289071954195123,0.0014156921561879986,1415.6921561879985,0.08839558358806107,0.1550372901113653
836,0,0,random,4529506d30a3c7ae,9f8ed1ebeae5e37c,96,100000000.0,4288,75232849ad09a44dc988dea754d66a17ccd8cce8dbe1a8a0cdcfccd7664bf9b4,0,2.3245475765443926,-0.0030166928446523863,-3016.692844652386,0.1049040118035552,0.23110067445136687
837,1,3,random,603a150ebf97ca6e,0a394df2f7182069,96,100000000.0,4288,ff601fc47e5835afcda3a802e8846ec7de676cf85bb58fba791a60d939c48d5e,3,0.7941838911965451,-0.00046874760737476934,-468.74760737476936,0.06785104208144047,0.2625082090144298
838,0,2,random,f5ce840014a2075a,05812bdedf597f4d,96,100000000.0,4288,3a987d12cd08cd172ad897c372955e7771e422fa4c5516250df7e50cea15050f,-1,0.9506019424873909,-0.0002608132729119087,-260.8132729119087,0.16357357277395854,0.21492086292104265
839,2,2,random,6e004db269ba26bd,55856e4fb09087f7,96,100000000.0,4288,f8a891af533853ed778b03ba000812bda025b83ac0010410a7bd4c664cbc0dcf,-2,-0.3103787907492289,0.0003337744976722575,333.7744976722575,0.07996427007204353,0.1975056381229917
840,0,2,random,acc8c4cfca55ec88,65423355afdb435d,96,100000000.0,4288,56459b87270615e8beb81a316d2c0e54479e0f0f31dbc59223aee95caa8fa0de,-5,0.4461983298372024,-0.0005522602322287101,-552.26023222871,0.021063415823904086,0.18507581760987024
841,2,3,random,642542180a646495,492e3c1ce8a3e9b1,96,100000000.0,4288,199891292af6add9c20538aec911201a206ad962a8812ded3526e1a90ca03ab6,4,0.3370044404996439,-0.00027634958953207654,-276.34958953207655,0.011713388760432488,0.1781410263036247
842,1,2,random,bb97f706dec6256d,cdfb171edd385ad3,96,100000000.0,4288,7a292138b7ce578aab1cdf5c318f02299968d1f61765765b2f79eebc9d77fdc1,1,-2.8755270519573797,0.001207583991961349,1207.5839919613488,0.08513386890528016,0.16398900704266473
843,3,3,random,61db0e3988506e29,da9e290ab038902b,96,100000000.0,4288,b945b48b60af1e68a2899ae85c308ee17f71a90233dabf331e6abdb17083e6df,2,-0.423912515032595,0.0005121731455127373,512.1731455127373,0.08305866872128076,0.20472270873224793
844,0,1,walking_one,0010000000000000,6e7eccddf145c833,96,100000000.0,4288,4e11701e3dffb2020d953862f4c6cbd9d8496bb56c5ccab9f7130f0748c0dd53,0,-0.6684039400930208,0.000656498304159887,656.498304159887,0.1742563498169314,0.2347556281163542
845,1,1,walking_zero,ffefffffffffffff,fdc5b3b486971f47,96,100000000.0,4288,9a996442d0a74d82b2f6c2652b191d2bc6c7131c77ad985a469f33cb9bbadeaf,0,-0.05065047617907103,0.00020364900469191583,203.64900469191582,0.194949766251486,0.2647540100416476
846,0,2,repeated_nibble,4444444444444444,5884a88d302210ed,96,100000000.0,4288,8b6357a1a03d10e9eb02281f2a4ddcb3035072b58f823adb58f61f351b6eb948,3,-3.765197377792098,0.0017970583068548638,1797.0583068548638,0.10819940122537303,0.16048099167086624
847,2,2,counter,798bbcbc2770897b,9364442d609cf7d3,96,100000000.0,4288,1447c550ca4a45d9448c85b81e17f182862e7ede3bfaefc0b01d33b95bba4aea,-4,1.5083553643808552,-0.00096797444851781,-967.9744485178101,0.02957586544848888,0.17564155432832693
848,1,1,random,f4303ed8de60af25,f1f922285f51b485,96,100000000.0,4288,e24b216259c7a6ba7616b9be2dd56e4ad225ede942c5aa06c3ad273b8fe66bf4,-2,-1.460370778625381,0.0004481544609434851,448.15446094348505,0.06016376788821945,0.18269262303946024
849,1,0,random,e9d4daf91fe66cf6,a7fddfac4ed787a5,96,100000000.0,4288,1e5f1205592f8d733a079fc10b6e9aed953821adc5c9ebb4b6625a86097879f7,-4,1.989117669977929,-0.00253607748375218,-2536.07748375218,0.06022981216109978,0.27417997178419184
850,3,2,random,247038ccc86e3ed6,7115c518b759a28a,96,100000000.0,4288,ee9ca1256e6a7247376b68e270acffbdfa710c71a149ee2a8de00eae1df8f870,-4,1.5380957434594484,-0.0010902850310643703,-1090.2850310643703,0.033314898985590626,0.18588046997229254
851,0,2,random,e9f22d3d0182047d,d8c45d3688a48c84,96,100000000.0,4288,0b5626dae227b57f068adb72a919d2607f0c7f319fdacf29b51387e6222d6671,-4,-0.793952828540148,0.0005958373078447979,595.8373078447979,0.06118370455058515,0.2234756448257231
852,3,2,random,4aeee647f96669ed,758e36a2e739c31b,96,100000000.0,4288,92a6f18013b5ec758f4f9153458e09d0391afeb24d7d56379aaaa0a527a868b3,0,-0.5923771846690419,-4.72279437431218e-05,-47.2279437431218,0.13743564968496277,0.17385642163268603
853,3,2,random,17759ba391e5124d,7413692f8e218fd7,96,100000000.0,4288,d988f0315dfa23a08fc4490566972ddd04d3adca0c1cc4dbf6a0630902047282,0,-1.0595666803835861,0.00012902380546410598,129.02380546410598,0.15612958549420766,0.2202478183377344
854,1,3,random,a09b4006aa4b080b,36a23d96b3961959,96,100000000.0,4288,f6712ea481a8e8125a117b5d420373a1c6066afcf7d95daedee818765fac4443,5,0.24898641987862388,-5.464558265994163e-06,-5.464558265994163,0.04498892474782472,0.22090172992476756
855,0,0,random,fb1d39c5cc706afd,a86cb09def4bdaf6,96,100000000.0,4288,e86d2ccc7bdc07b481d1b97361446bdc75e47f8aad6466366a89c80bd33b1305,-2,2.681560964522259,-0.0027428828939880198,-2742.88289398802,0.12690609830242916,0.27283739926583384
856,1,3,random,6f279d7672166327,8f4406fa7f2409e7,96,100000000.0,4288,69215f68ee8c9b1cb33847177154a5ddfa37314bec2d0ccdb340bbc48c447b9a,4,-1.7639047174740994,0.0017627122973784752,1762.7122973784751,0.028698093780973176,0.08112160608410267
857,0,1,random,c53c5de42dde2bad,ba3660571af21443,96,100000000.0,4288,dc300e2dd1e84e115e3c2f92dfba6ee2e9d3598df544a5d33915aad81523ee7c,-1,-0.8400260008188954,0.0009459195803049938,945.9195803049938,0.12223882588303354,0.2263122958689023
858,2,1,random,54db891e84c848c7,dda094cc66d6c645,96,100000000.0,4288,92dcf1cbd8623ce4f12eafd40c4ade565e8d21a5fbe22d49ff3445d0461e1a80,0,-7.265031183445585,0.0029945017817889835,2994.5017817889834,0.1114974437964682,0.07737745197376135
859,1,1,random,8dd048631a815206,823fd3541acba4da,96,100000000.0,4288,d48de78d5c7284eb7cf90c5a349f0eb6969e6103757573e5bd7212ba7d78a2b2,-1,-0.5933389068047498,0.00024023884900839355,240.23884900839354,0.14681421809372416,0.25614201062050723
860,2,2,walking_one,0020000000000000,a27b8ad9cb2060c6,96,100000000.0,4288,6835d99b8f6107379280e408f620bd67b6a04410a25ab10a8b5cb3f577bff58c,-2,-2.6721133550199343,0.0016175064674108523,1617.5064674108523,0.09308642159178722,0.10153321683696497
861,3,3,walking_zero,ffdfffffffffffff,ba5d3204b0b0fbf5,96,100000000.0,4288,8adea5c74b0ca918ddcf50318fe93d58679a4d622e3d2fb4fc67e5ee8d5bc368,3,-0.802471073431634,0.00032083987907618046,320.83987907618047,0.09695332461248529,0.24372167436409334
862,0,3,repeated_nibble,5555555555555555,e6ef47f6dd98ab14,96,100000000.0,4288,14c3d6d03e37f66d076ef96ab5ee97c5848f2029b26ce8b8fe0f57c297fa60fc,1,-0.6030419935860359,0.0009358776822390272,935.8776822390272,0.12164805681552322,0.11510117571353112
863,0,3,counter,5d0358541c184acb,84766de6366dfeff,96,100000000.0,4288,0b0871da25bb659b3cbe21d5e3ca30d75edab3e4e86647220afb2fa9496c31a3,1,-0.0072565480254781385,8.843527275604334e-05,88.43527275604335,0.174338070853692,0.24047840064332607
864,1,3,random,0e98b6d068d22152,54df348f787a799e,96,100000000.0,4288,0c34eda4089bf5754d643c32e25e6034408a3d671a112f5af940729fb19ec879,-3,1.5757779616712086,-0.0009027155359205181,-902.7155359205182,0.11435574268139222,0.24535120648930683
865,2,2,random,a63f10924d4f30cf,015cf0d0aefc3404,96,100000000.0,4288,53b9da21a976b74e01ab94b5f9f31aab0f28338c16b402f3c9ef2bf120ebd19f,0,-2.4068355942687147,0.0031460372809455107,3146.0372809455107,0.116909770934251,0.0711705724255957
866,0,2,random,f5ec8ded28b1599e,a4f9cf7d646152f7,96,100000000.0,4288,13107488c58431ab3c5378492529f9be197105c78cb03594883ac233ddc6e13b,2,-1.4616504214063608,0.0011586531395991828,1158.6531395991829,0.08893837819427539,0.24019429569061304
867,3,1,random,4c99a0f7280c9f3c,b794c104eb20fff4,96,100000000.0,4288,b273e1904dc309326c46f49e2e439f4d405bcfa016a3035c7f3a50ad1d77c92a,-1,-0.8128404206866595,0.00028041131814430853,280.41131814430855,0.12196955956904208,0.2176560467380636
868,1,3,random,d65150412074155c,a437fd6d73ad4e7c,96,100000000.0,4288,54dfc1f7b829409f2d1dde2e363e3174e3b98bdfdd55589293e0515f56254509,4,1.8980141899163492,-0.0011379486985197075,-1137.9486985197075,0.051163505808311985,0.23710029460513754
869,3,1,random,22208ef3740c6d02,2ea33211a8269f38,96,100000000.0,4288,698b474bc183869dbd667e2168998faf5ed7d80ebd3192f707f6a465ef346c8d,-1,-2.2258277109470193,0.0017469791976931362,1746.9791976931363,0.15084704004876462,0.2376161383958796
870,0,2,random,d21534ef26bb31bf,e079367607e41fa8,96,100000000.0,4288,e8b0b5e410fdae9bf7ed5fdbcff4a212a51805594df37334822338281e6bcd6d,-2,1.7134086065661465,-0.0005352771182542283,-535.2771182542283,0.12715098557980495,0.20683339898341283
871,0,1,random,104d5e1e35de79d9,6e1d08f9b7e375bd,96,100000000.0,4288,ca66a8e41622aa45e1ebfdd3b849953399f6496dbbd092d161f70a30adf223da,1,-1.8330991292987038,0.0013181294706898555,1318.1294706898555,0.101175488039628,0.18524383282648568
872,3,2,random,47adef420a34b575,f346814ebb640058,96,100000000.0,4288,5d34075a57d027fe4fce38af625d2deafae38cb91112a8a6364d346ec9fb97d0,-5,0.9987291923602705,-0.0008109977159071253,-810.9977159071253,0.0350310000114397,0.18342838117800644
873,3,1,random,5ee629c20fd96cf4,9b31ea451e6a4962,96,100000000.0,4288,51adf964e3365e4394a7ee71c6c35049666a66bc215712f858bb26bf697aba1a,3,-0.2023137896634849,0.00024388216325386071,243.8821632538607,0.09715637580614002,0.22193023568401127
874,2,2,random,67846685acc6efaf,2ee281b718331438,96,100000000.0,4288,9cecfecca2d03bbe63a6143e9a132382a3be636f94971fdbebf6372561f07134,-3,-0.4576632289628319,0.0002605152893812631,260.5152893812631,0.08775435380566989,0.19542966515295399
875,1,0,random,ef273f55af5e2d7e,7f323be2cb68f061,96,100000000.0,4288,05d18ccdb1b9351136a8c14e6a84dcc25286428e918e8d86085ddc7baa4858fe,3,3.2803097541154105,-0.0037313432835820895,-3731.3432835820895,0.05759811991520622,0.26230646050435547
876,3,3,walking_one,0040000000000000,fad9c465d4c67f4a,96,100000000.0,4288,522207ffc1327a033324bbcb8ef748d37f4a5db4bc5a41aaa7d45aa526e3c6c6,1,2.7238743199565056,-0.001629311941153676,-1629.3119411536761,0.15599561000391,0.3035701808632
877,3,0,walking_zero,ffbfffffffffffff,5e75fd1d20f1ab50,96,100000000.0,4288,bbe88f30be326b5fa9a1c60f4116ff3cbba46bb49b371ed435cafdc6f2e1b27d,0,1.3252128825970364,-0.0020310233141793625,-2031.0233141793626,0.14018377678947785,0.2447481746752932
878,2,3,repeated_nibble,6666666666666666,812634c22eac38db,96,100000000.0,4288,f280b09c523f70ad390fd84061309627bf42c77dc778ec67141ba03396928f58,-2,-0.9626634414608461,0.0006863464927426624,686.3464927426625,0.1283056521459373,0.16372927653037556
879,2,3,counter,407af3ec10c00c1b,cb96e183d918db7c,96,100000000.0,4288,dff20a858fc5bfd90e0aac960c7f1b3443b66c37371c2028d664a929d4a8685f,-1,-0.08885823536913642,-0.0001640184268450257,-164.01842684502572,0.15207826375494296,0.25348041089995454
880,1,0,random,70e2a941a87177d1,2bedfd9956dd1dbc,96,100000000.0,4288,2b61b5fc1e3a36ca4a0c3b74761cb14096ba8e0677ef2d13c8345f0308b9ac56,0,-0.06209469875867875,-0.001375496732445654,-1375.496732445654,0.13103899734325097,0.15182158920621058
881,2,0,random,33032644bf09b353,02c8171326d0bd94,96,100000000.0,4288,598eb338a289ad3abd8b590ebbd1790f39e3ef57a41040399a915616018a7b1d,0,1.0989907811772257,-0.002305722030115806,-2305.7220301158063,0.1415704338353527,0.27216185540060783
882,3,0,random,f127c13ee2debb0c,a462789b45d9dd6e,96,100000000.0,4288,1f75fb566ba84bf1eee449cc37b07063ab1af61dc9d80b203fe4c07e4c1aa42d,2,2.44907372878977,-0.002569096485600847,-2569.0964856008472,0.10238801687892124,0.23395161445070495
883,3,3,random,d06c8a582c49c5d0,53b782f85d2d4ffd,96,100000000.0,4288,07e49114abdc29eab6ee81450e6757a3efb66abbd8d248d42963b1337aaba80d,-1,2.3445798057174834,-0.0013127836778751038,-1312.7836778751039,0.15559415076148336,0.26120012552211685
884,2,3,random,3bbc52931c9ca63e,82c88a96321838cb,96,100000000.0,4288,d319dc236c49fdd6f4c53f3fa419e846bbd1853bd560b3df21925bdc607e1fc0,0,-1.6895937261414404,0.0011256483647640908,1125.6483647640907,0.15713026319794948,0.17245912514057732
885,2,1,random,c38753d692300169,6a0da4734c1342b3,96,100000000.0,4288,d81d551372d021e268e8687b7cbf39d44535bd41e59650b27bed9e012413c729,0,-0.011942747644431316,0.00032655491497392107,326.5549149739211,0.14372015806703423,0.21784689191225026
886,0,3,random,8005690d3d0ee692,899013d33761d880,96,100000000.0,4288,09ea902023829665991b18a2d11503648e9f69f430e95e1dbe52ea868cfd08aa,1,3.097863435357154,-0.0017830855986932857,-1783.0855986932856,0.14468870528519578,0.27039929208395824
