pipeline,attack_type,key_id,target_sbox,target_sbox_index,injection_checkpoint,key_guess,key_guess_hex,effective_sample_count,ineffective_sample_count,sei_effective_component,sei_ineffective_component,shfa_sei_joint,shfa_sei_joint_equivalent,alternative_sei_sum,alternative_sei_product
shfa_random_threshold,SHFA,1,S0,0,8000,5,5,285,134,0.0032063711911357344,0.008005680552461574,0.0007264224174636802,0.0007264224174636803,0.01121205174359731,2.56691834888484e-05
shfa_random_threshold,SHFA,1,S0,0,8000,6,6,285,134,0.001605878731917513,0.007894297170862107,0.0006064382778538503,0.0006064382778538503,0.00950017590277962,1.267728393012405e-05
shfa_random_threshold,SHFA,1,S0,0,8000,7,7,285,134,0.0023938134810710986,0.0074487636444642465,0.0006329920211753899,0.0006329920211753899,0.009842577125535344,1.7830950829430802e-05
shfa_random_threshold,SHFA,1,S0,0,8000,8,8,285,134,0.0034033548784241302,0.007003230118066384,0.0006742460396677052,0.0006742460396677052,0.010406584996490515,2.3834477387048026e-05
shfa_random_threshold,SHFA,1,S0,0,8000,9,9,285,134,0.00394506001846722,0.011569948763644464,0.0010153321911651482,0.0010153321911651482,0.015515008782111685,4.564414228316802e-05
shfa_random_threshold,SHFA,1,S0,0,8000,10,a,285,134,0.002369190520160049,0.011013031855647136,0.0008624808691585688,0.0008624808691585689,0.013382222375807185,2.6091970670619828e-05
shfa_random_threshold,SHFA,1,S0,0,8000,11,b,285,134,0.0025415512465373964,0.007448763644464245,0.0006433260952133531,0.0006433260952133531,0.00999031489100164,1.893141452575054e-05
shfa_random_threshold,SHFA,1,S0,0,8000,12,c,285,134,0.005447060634041243,0.011792715526843394,0.0011417216465700055,0.0011417216465700055,0.017239776160884637,6.42356365147156e-05
shfa_random_threshold,SHFA,1,S0,0,8000,13,d,285,134,0.003920437057556171,0.016470817554020942,0.0013390262167306,0.0013390262167306,0.020391254611577113,6.457280350703039e-05
shfa_random_threshold,SHFA,1,S0,0,8000,14,e,285,134,0.003895814096645121,0.010233348184450878,0.0009229398646813616,0.0009229398646813615,0.014129162281096,3.9867222112861486e-05
shfa_random_threshold,SHFA,1,S0,0,8000,15,f,285,134,0.004166666666666666,0.010901648474047673,0.000987193231603178,0.0009871932316031782,0.015068315140714338,4.542353530853196e-05
shfa_random_threshold,SHFA,1,S5,5,2000,0,0,68,20,0.017949826989619378,0.0475,0.004943230968858132,0.004943230968858132,0.06544982698961938,0.0008526167820069204
shfa_random_threshold,SHFA,1,S5,5,2000,1,1,68,20,0.01535467128027682,0.06749999999999999,0.006214857266435987,0.006214857266435985,0.0828546712802768,0.0010364403114186851
shfa_random_threshold,SHFA,1,S5,5,2000,2,2,68,20,0.008434256055363323,0.0875,0.006733888408304498,0.006733888408304498,0.09593425605536332,0.0007379974048442907
shfa_random_threshold,SHFA,1,S5,5,2000,3,3,68,20,0.020977508650519033,0.052500000000000005,0.005693663494809688,0.00569366349480969,0.07347750865051904,0.0011013192041522493
shfa_random_threshold,SHFA,1,S5,5,2000,4,4,68,20,0.016219723183391002,0.0425,0.004359320934256054,0.004359320934256055,0.058719723183391005,0.0006893382352941177
shfa_random_threshold,SHFA,1,S5,5,2000,5,5,68,20,0.007136678200692042,0.05750000000000001,0.004450151384083045,0.004450151384083045,0.06463667820069205,0.00041035899653979246
shfa_random_threshold,SHFA,1,S5,5,2000,6,6,68,20,0.019247404844290657,0.052500000000000005,0.005494701557093426,0.005494701557093426,0.07174740484429067,0.0010104887543252595
shfa_random_threshold,SHFA,1,S5,5,2000,7,7,68,20,0.024437716262975778,0.037500000000000006,0.0047875216262975775,0.004787521626297578,0.061937716262975784,0.0009164143598615919
shfa_random_threshold,SHFA,1,S5,5,2000,8,8,68,20,0.010164359861591697,0.0325,0.0029968641868512113,0.0029968641868512113,0.0426643598615917,0.00033034169550173016
shfa_random_threshold,SHFA,1,S5,5,2000,9,9,68,20,0.01967993079584775,0.0375,0.004311743079584774,0.004311743079584775,0.05717993079584775,0.0007379974048442906
shfa_random_threshold,SHFA,1,S5,5,2000,10,a,68,20,0.01751730103806229,0.052500000000000005,0.005295739619377163,0.005295739619377163,0.0700173010380623,0.0009196583044982702
shfa_random_threshold,SHFA,1,S5,5,2000,11,b,68,20,0.023572664359861592,0.037500000000000006,0.00470101643598616,0.004701016435986159,0.0610726643598616,0.0008839749134948098
shfa_random_threshold,SHFA,1,S5,5,2000,12,c,68,20,0.010596885813148788,0.0375,0.003403438581314879,0.003403438581314879,0.04809688581314879,0.00039738321799307955
shfa_random_threshold,SHFA,1,S5,5,2000,13,d,68,20,0.009299307958477509,0.0325,0.0029146842560553634,0.002914684256055364,0.04179930795847751,0.0003022275086505191
shfa_random_threshold,SHFA,1,S5,5,2000,14,e,68,20,0.019247404844290657,0.0475,0.005085964532871973,0.005085964532871972,0.06674740484429066,0.0009142517301038062
shfa_random_threshold,SHFA,1,S5,5,2000,15,f,68,20,0.017949826989619378,0.0475,0.004943230968858131,0.004943230968858132,0.06544982698961938,0.0008526167820069204
shfa_random_threshold,SHFA,1,S5,5,3000,0,0,112,32,0.012276785714285716,0.025390625,0.002665928431919643,0.002665928431919643,0.03766741071428571,0.00031171526227678575
shfa_random_threshold,SHFA,1,S5,5,3000,1,1,112,32,0.009247448979591837,0.033203125,0.002960205078125,0.002960205078125,0.04245057397959184,0.0003070442044005102
shfa_random_threshold,SHFA,1,S5,5,3000,2,2,112,32,0.00542091836734694,0.0546875,0.00405323262117347,0.00405323262117347,0.06010841836734694,0.00029645647321428575
shfa_random_threshold,SHFA,1,S5,5,3000,3,3,112,32,0.011639030612244899,0.017578125,0.002030664560746173,0.0020306645607461736,0.0292171556122449,0.00020459233498086737
shfa_random_threshold,SHFA,1,S5,5,3000,4,4,112,32,0.012436224489795918,0.0390625,0.003704460299744898,0.0037044602997448983,0.05149872448979592,0.0004857900191326531
shfa_random_threshold,SHFA,1,S5,5,3000,5,5,112,32,0.007334183673469387,0.033203125,0.002777099609375,0.002777099609375,0.040537308673469385,0.00024351781728316324
shfa_random_threshold,SHFA,1,S5,5,3000,6,6,112,32,0.010682397959183673,0.03515625,0.00324046855070153,0.0032404685507015306,0.04583864795918367,0.000375553053252551
shfa_random_threshold,SHFA,1,S5,5,3000,7,7,112,32,0.015943877551020412,0.05078125,0.004979970503826531,0.004979970503826531,0.06672512755102042,0.0008096500318877553
shfa_random_threshold,SHFA,1,S5,5,3000,8,8,112,32,0.008131377551020409,0.021484375,0.0020256820990114796,0.0020256820990114796,0.02961575255102041,0.0001746975645727041
shfa_random_threshold,SHFA,1,S5,5,3000,9,9,112,32,0.007971938775510206,0.02734375,0.002425213249362245,0.002425213249362245,0.03531568877551021,0.00021798270089285718
shfa_random_threshold,SHFA,1,S5,5,3000,10,a,112,32,0.00892857142857143,0.021484375,0.002092633928571429,0.002092633928571429,0.03041294642857143,0.0001918247767857143
shfa_random_threshold,SHFA,1,S5,5,3000,11,b,112,32,0.010044642857142858,0.013671875,0.0016196114676339287,0.0016196114676339285,0.023716517857142856,0.0001373291015625
shfa_random_threshold,SHFA,1,S5,5,3000,12,c,112,32,0.008290816326530611,0.048828125,0.003974758848852041,0.003974758848852041,0.057118941326530615,0.0004048250159438775
shfa_random_threshold,SHFA,1,S5,5,3000,13,d,112,32,0.007971938775510206,0.015625,0.0015993702168367347,0.001599370216836735,0.023596938775510206,0.00012456154336734697
shfa_random_threshold,SHFA,1,S5,5,3000,14,e,112,32,0.01211734693877551,0.029296875,0.0029433892697704076,0.002943389269770408,0.04141422193877551,0.0003550003985969388
shfa_random_threshold,SHFA,1,S5,5,3000,15,f,112,32,0.010044642857142858,0.025390625,0.0024697440011160715,0.0024697440011160715,0.035435267857142856,0.00025503976004464287
shfa_random_threshold,SHFA,1,S5,5,4000,0,0,142,40,0.010600575282682006,0.0175,0.0019417960226145602,0.0019417960226145604,0.028100575282682005,0.0001855100674469351
shfa_random_threshold,SHFA,1,S5,5,4000,1,1,142,40,0.008716028565760762,0.0225,0.0021471124280896645,0.002147112428089665,0.03121602856576076,0.00019611064272961713
shfa_random_threshold,SHFA,1,S5,5,4000,2,2,142,40,0.00474856179329498,0.03625,0.002734545477087879,0.002734545477087879,0.040998561793294974,0.000172135365006943
shfa_random_threshold,SHFA,1,S5,5,4000,3,3,142,40,0.010600575282682007,0.01875,0.0020331717417179135,0.002033171741717913,0.029350575282682007,0.00019876078655028763
shfa_random_threshold,SHFA,1,S5,5,4000,4,4,142,40,0.011294881967863518,0.023749999999999997,0.002458558569728228,0.002458558569728228,0.03504488196786351,0.0002682534467367585
shfa_random_threshold,SHFA,1,S5,5,4000,5,5,142,40,0.0070298551874628055,0.0225,0.0020037876909343383,0.0020037876909343383,0.029529855187462803,0.0001581717417179131
shfa_random_threshold,SHFA,1,S5,5,4000,6,6,142,40,0.010303015274747074,0.03,0.0028280289129141035,0.002828028912914104,0.04030301527474707,0.0003090904582424122
shfa_random_threshold,SHFA,1,S5,5,4000,7,7,142,40,0.011394068637175164,0.041249999999999995,0.003760259621106923,0.003760259621106923,0.05264406863717516,0.00047000533128347543
shfa_random_threshold,SHFA,1,S5,5,4000,8,8,142,40,0.006236361832969648,0.0225,0.0019363407558024197,0.00193634075580242,0.028736361832969647,0.00014031814124181708
shfa_random_threshold,SHFA,1,S5,5,4000,9,9,142,40,0.006732295179527872,0.02375,0.002065035459234279,0.002065035459234279,0.03048229517952787,0.00015989201051378696
shfa_random_threshold,SHFA,1,S5,5,4000,10,a,142,40,0.008220095219202538,0.021249999999999998,0.0020165579746082123,0.0020165579746082123,0.029470095219202536,0.00017467702340805393
shfa_random_threshold,SHFA,1,S5,5,4000,11,b,142,40,0.007029855187462804,0.0075,0.0009608398631223963,0.0009608398631223963,0.014529855187462803,5.2723913905971025e-05
shfa_random_threshold,SHFA,1,S5,5,4000,12,c,142,40,0.005244495139853203,0.04625,0.0034609638464590357,0.0034609638464590357,0.0514944951398532,0.00024255790021821062
shfa_random_threshold,SHFA,1,S5,5,4000,13,d,142,40,0.007624975203332671,0.008749999999999999,0.001090154483237453,0.0010901544832374527,0.01637497520333267,6.671853302916087e-05
shfa_random_threshold,SHFA,1,S5,5,4000,14,e,142,40,0.010798948621305296,0.024999999999999998,0.002507408004364213,0.0025074080043642135,0.035798948621305296,0.0002699737155326324
shfa_random_threshold,SHFA,1,S5,5,4000,15,f,142,40,0.006533921840904582,0.0225,0.0019616333564768896,0.001961633356476889,0.02903392184090458,0.0001470132414203531
shfa_random_threshold,SHFA,1,S5,5,6000,0,0,203,59,0.00532498968671892,0.015351192186153405,0.0013740063071246273,0.0013740063071246273,0.020676181872872325,8.174494007010696e-05
shfa_random_threshold,SHFA,1,S5,5,6000,1,1,203,59,0.004063129413477639,0.015925739729962654,0.0013140126629932192,0.001314012662993219,0.019988869143440294,6.470834152820069e-05
shfa_random_threshold,SHFA,1,S5,5,6000,2,2,203,59,0.004402861025504138,0.02224576271186441,0.001763483985212215,0.0017634839852122153,0.026648623737368548,9.794500162668105e-05
shfa_random_threshold,SHFA,1,S5,5,6000,3,3,203,59,0.0069751146594190586,0.016500287273771907,0.0015823040164723474,0.0015823040164723474,0.023475401933190965,0.00011509139564791216
shfa_random_threshold,SHFA,1,S5,5,6000,4,4,203,59,0.004742592637530635,0.013053002010916404,0.0011741297367625846,0.0011741297367625849,0.01779559464844704,6.190507123464471e-05
shfa_random_threshold,SHFA,1,S5,5,6000,5,5,203,59,0.0052279235118542055,0.01707483481758116,0.0014831883259935697,0.0014831883259935697,0.022302758329435367,8.926593040385936e-05
shfa_random_threshold,SHFA,1,S5,5,6000,6,6,203,59,0.009159103593875124,0.023969405343292158,0.0022900700751957524,0.002290070075195752,0.03312850893716728,0.0002195382666227968
shfa_random_threshold,SHFA,1,S5,5,6000,7,7,203,59,0.0079457764080662,0.02167121516805516,0.002023256603724044,0.002023256603724044,0.02961699157612136,0.0001721946302164591
shfa_random_threshold,SHFA,1,S5,5,6000,8,8,203,59,0.003577798539154068,0.021671215168055157,0.001655598598670538,0.001655598598670538,0.025249013707209226,7.753524196996122e-05
shfa_random_threshold,SHFA,1,S5,5,6000,9,9,203,59,0.0058588536484748465,0.014202097098534905,0.0013370174300898548,0.0013370174300898546,0.02006095074700975,8.320800840174526e-05
shfa_random_threshold,SHFA,1,S5,5,6000,10,a,203,59,0.005713254386177776,0.018223929905199655,0.0016001919656753677,0.0016001919656753675,0.02393718429137743,0.00010411794746427826
shfa_random_threshold,SHFA,1,S5,5,6000,11,b,203,59,0.0055676551238807055,0.006732979029014651,0.0008062765397458346,0.0008062765397458346,0.012300634152895357,3.7486905189874757e-05
shfa_random_threshold,SHFA,1,S5,5,6000,12,c,203,59,0.003529265451721711,0.03143852341281241,0.002296441698567366,0.0022964416985673656,0.034967788864534124,0.00011095489453398299
shfa_random_threshold,SHFA,1,S5,5,6000,13,d,203,59,0.007072180834283773,0.0050093363975869006,0.0007905217598554114,0.0007905217598554113,0.012081517231870674,3.54269328634942e-05
shfa_random_threshold,SHFA,1,S5,5,6000,14,e,203,59,0.007023647746851417,0.017074834817581156,0.0016260827853714,0.0016260827853714,0.024098482564432575,0.00011992762509436401
shfa_random_threshold,SHFA,1,S5,5,6000,15,f,203,59,0.00775164405833677,0.021096667624245904,0.0019665533384016086,0.0019665533384016086,0.028848311682582672,0.00016353385824019145
shfa_random_threshold,SHFA,1,S5,5,8000,0,0,268,78,0.0051932501670750725,0.012121959237343854,0.0011451529546107962,0.0011451529546107962,0.017315209404418927,6.295236683461319e-05
shfa_random_threshold,SHFA,1,S5,5,8000,1,1,268,78,0.00399587881488082,0.009820841551610782,0.0009027879156061079,0.0009027879156061079,0.013816720366491602,3.924289270038281e-05
shfa_random_threshold,SHFA,1,S5,5,8000,2,2,268,78,0.002826353308086434,0.012779421433267584,0.0010114800813779729,0.0010114800813779727,0.01560577474135402,3.611916004334651e-05
shfa_random_threshold,SHFA,1,S5,5,8000,3,3,268,78,0.00452494987747828,0.015738001314924387,0.001337648116646887,0.0013376481166468867,0.020262951192402665,7.12136671217201e-05
shfa_random_threshold,SHFA,1,S5,5,8000,4,4,268,78,0.004664179104477612,0.009163379355687049,0.0009069620462774884,0.0009069620462774883,0.01382755846016466,4.273964251719706e-05
shfa_random_threshold,SHFA,1,S5,5,8000,5,5,268,78,0.004413566495878814,0.010807034845496385,0.0009989851507498277,0.0009989851507498277,0.0152206013413752,4.769756691387772e-05
shfa_random_threshold,SHFA,1,S5,5,8000,6,6,268,78,0.008005680552461572,0.0196827744904668,0.00188810244513984,0.00188810244513984,0.02768845504292837,0.00015757400495681678
shfa_random_threshold,SHFA,1,S5,5,8000,7,7,268,78,0.006251392292269994,0.01738165680473373,0.0015857251239387274,0.0015857251239387274,0.023633049097003724,0.00010865955537599474
shfa_random_threshold,SHFA,1,S5,5,8000,8,8,268,78,0.0036338828246825577,0.01343688362919132,0.001115750964004494,0.0011157509640044938,0.017070766453873877,4.882806063737657e-05
shfa_random_threshold,SHFA,1,S5,5,8000,9,9,268,78,0.003968032969480953,0.007848454963839579,0.0007696734238885352,0.0007696734238885352,0.011816487933320532,3.114292805600189e-05
shfa_random_threshold,SHFA,1,S5,5,8000,10,a,268,78,0.0048034083314769434,0.01606673241288626,0.0013815588728543688,0.0013815588728543688,0.020870140744363205,7.717507633166852e-05
shfa_random_threshold,SHFA,1,S5,5,8000,11,b,268,78,0.003773112051681889,0.004561143984220907,0.0005381007095802451,0.0005381007095802451,0.008334256035902796,1.7209707336320254e-05
shfa_random_threshold,SHFA,1,S5,5,8000,12,c,268,78,0.003968032969480954,0.02494247205785667,0.0019058791156745345,0.0019058791156745343,0.028910505027337625,9.897255146593272e-05
shfa_random_threshold,SHFA,1,S5,5,8000,13,d,268,78,0.006362775673869458,0.00423241288625904,0.0006891291787624917,0.0006891291787624917,0.010595188560128498,2.6929893754460637e-05
shfa_random_threshold,SHFA,1,S5,5,8000,14,e,268,78,0.006669079973267988,0.016395463510848127,0.0015508766251099006,0.0015508766251099006,0.023064543484116115,0.0001093426573526433
shfa_random_threshold,SHFA,1,S5,5,8000,15,f,268,78,0.004692024949877478,0.014094345825115059,0.001240279195700675,0.001240279195700675,0.01878637077499254,6.613102226364132e-05
shfa_random_budget,SHFA,0,S0,0,250,0,0,55,27,0.01584710743801653,0.04038065843621399,0.004154151999795939,0.004154151999795939,0.05622776587423052,0.0006399166326565316
shfa_random_budget,SHFA,0,S0,0,250,1,1,55,27,0.018491735537190083,0.0458676268861454,0.004870632177555578,0.004870632177555578,0.06435936242333548,0.0008481720260971103
shfa_random_budget,SHFA,0,S0,0,250,2,2,55,27,0.01915289256198347,0.034893689986282575,0.004046226504665056,0.004046226504665056,0.054046582548266046,0.0006683150953984287
shfa_random_budget,SHFA,0,S0,0,250,3,3,55,27,0.017169421487603306,0.026663237311385455,0.003197333534559965,0.003197333534559965,0.04383265879898876,0.0004577923596231676
shfa_random_budget,SHFA,0,S0,0,250,4,4,55,27,0.013863636363636363,0.034893689986282575,0.0035310863262252145,0.0035310863262252145,0.04875732634991894,0.0004837534293552811
shfa_random_budget,SHFA,0,S0,0,250,5,5,55,27,0.010557851239669423,0.023919753086419752,0.0024073914651566164,0.002407391465156617,0.03447760432608918,0.0002525411947760433
shfa_random_budget,SHFA,0,S0,0,250,6,6,55,27,0.021136363636363634,0.023919753086419752,0.0033215838945005608,0.0033215838945005608,0.04505611672278338,0.0005055765993265992
shfa_random_budget,SHFA,0,S0,0,250,7,7,55,27,0.01915289256198347,0.03763717421124828,0.004270239927331677,0.004270239927331678,0.05679006677323175,0.0007208607540046932
shfa_random_budget,SHFA,0,S0,0,250,8,8,55,27,0.01518595041322314,0.03763717421124828,0.003873001550295321,0.0038730015502953206,0.05282312462447142,0.0005715562612658571
shfa_random_budget,SHFA,0,S0,0,250,9,9,55,27,0.020475206611570245,0.04038065843621399,0.004630293890079243,0.004630293890079243,0.06085586504778423,0.0008268023245927284
shfa_random_budget,SHFA,0,S0,0,250,10,a,55,27,0.021797520661157026,0.01843278463648834,0.0029161830850593477,0.0029161830850593473,0.04023030529764536,0.00040178900395651236
shfa_random_budget,SHFA,0,S0,0,250,11,b,55,27,0.01849173553719008,0.03215020576131687,0.003759634433561201,0.003759634433561201,0.05064194129850695,0.0005945131024045165
shfa_random_budget,SHFA,0,S0,0,250,12,c,55,27,0.020475206611570245,0.03215020576131687,0.003947370378872904,0.003947370378872904,0.05262541237288712,0.000658282105567459
shfa_random_budget,SHFA,0,S0,0,250,13,d,55,27,0.01518595041322314,0.04038065843621398,0.004086131729755466,0.004086131729755466,0.05556660884943712,0.0006132186766656462
shfa_random_budget,SHFA,0,S0,0,250,14,e,55,27,0.013863636363636364,0.048611111111111105,0.004578598484848484,0.004578598484848484,0.06247474747474747,0.0006739267676767677
shfa_random_budget,SHFA,0,S0,0,250,15,f,55,27,0.013863636363636363,0.0458676268861454,0.00436909605312383,0.00436909605312383,0.059731263249781764,0.0006358921000124703
shfa_random_budget,SHFA,0,S0,0,500,0,0,119,52,0.01058805875291293,0.021079881656804734,0.002202441301094054,0.0022024413010940545,0.03166794040971767,0.0002231950254867001
shfa_random_budget,SHFA,0,S0,0,500,1,1,119,52,0.010164359861591695,0.015162721893491125,0.0017370619714993556,0.0017370619714993552,0.02532708175508282,0.0001541193618066788
shfa_random_budget,SHFA,0,S0,0,500,2,2,119,52,0.009175729115175483,0.011464497041420121,0.001395209254081027,0.001395209254081027,0.020640226156595602,0.00010519511929380179
shfa_random_budget,SHFA,0,S0,0,500,3,3,119,52,0.005786137984605607,0.01886094674556213,0.0016495748360256042,0.0016495748360256042,0.02464708473016774,0.00010913204039012055
shfa_random_budget,SHFA,0,S0,0,500,4,4,119,52,0.007198467622343054,0.012204142011834321,0.0013005142232667519,0.0013005142232667519,0.019402609634177375,8.785112113066599e-05
shfa_random_budget,SHFA,0,S0,0,500,5,5,119,52,0.01087052468046042,0.021079881656804734,0.002226049769890553,0.0022260497698905527,0.031950406337265154,0.00022914937381148076
shfa_random_budget,SHFA,0,S0,0,500,6,6,119,52,0.00846956429630676,0.013683431952662724,0.001500454972277808,0.0015004549722778082,0.022152996248969485,0.00011589270671721529
shfa_random_budget,SHFA,0,S0,0,500,7,7,119,52,0.009034496151401736,0.029955621301775155,0.002707516286187291,0.002707516286187291,0.03899011745317689,0.00027063394536373553
shfa_random_budget,SHFA,0,S0,0,500,8,8,119,52,0.005362439093284373,0.024038461538461536,0.0019664610753803782,0.0019664610753803782,0.02940090063174591,0.00012890478589625896
shfa_random_budget,SHFA,0,S0,0,500,9,9,119,52,0.006209836875926841,0.021079881656804737,0.0018365100347483235,0.0018365100347483235,0.02728971853273158,0.00013090262645259985
shfa_random_budget,SHFA,0,S0,0,500,10,a,119,52,0.0033851776004519447,0.011464497041420121,0.000966914023702067,0.0009669140237020671,0.014849674641872066,3.8809358585062983e-05
shfa_random_budget,SHFA,0,S0,0,500,11,b,119,52,0.004515041310641904,0.018121301775147928,0.0014965898689792661,0.0014965898689792657,0.02263634308578983,8.181842611740136e-05
shfa_random_budget,SHFA,0,S0,0,500,12,c,119,52,0.008752030223854249,0.018860946745562133,0.001890882636556189,0.001890882636556189,0.02761297696941638,0.00016507157596766522
shfa_random_budget,SHFA,0,S0,0,500,13,d,119,52,0.009740660970270461,0.015902366863905327,0.0017575888038821516,0.0017575888038821518,0.02564302783417579,0.00015489956424616488
shfa_random_budget,SHFA,0,S0,0,500,14,e,119,52,0.005503672057058118,0.03217455621301775,0.002531967472857573,0.002531967472857573,0.037678228270075866,0.00017707820597783144
shfa_random_budget,SHFA,0,S0,0,500,15,f,119,52,0.007480933549890547,0.028476331360946745,0.002460358599583238,0.0024603585995832374,0.03595726491083729,0.00021302954265590683
shfa_random_budget,SHFA,0,S0,0,1000,0,0,239,99,0.0035877785753050534,0.013104530149984694,0.0010902854478421634,0.0010902854478421634,0.016692308725289748,4.7016152511554206e-05
shfa_random_budget,SHFA,0,S0,0,1000,1,1,239,99,0.003622791967927732,0.005350219365370881,0.0005801959400746804,0.0005801959400746804,0.008973011333298614,1.9382731743517035e-05
shfa_random_budget,SHFA,0,S0,0,1000,2,2,239,99,0.005548528562175033,0.005758340985613713,0.0007386296661662174,0.0007386296661662174,0.011306869547788746,3.195031942942081e-05
shfa_random_budget,SHFA,0,S0,0,1000,3,3,239,99,0.005968689273647169,0.007390827466585042,0.0008790833488876962,0.0008790833488876962,0.01335951674023221,4.411355262318302e-05
shfa_random_budget,SHFA,0,S0,0,1000,4,4,239,99,0.003972925894154515,0.007390827466585043,0.0007395977948674464,0.0007395977948674464,0.011363753360739557,2.936320982122413e-05
shfa_random_budget,SHFA,0,S0,0,1000,5,5,239,99,0.005688582132665744,0.0071867666564636255,0.0008455918117141826,0.0008455918117141826,0.01287534878912937,4.088251239359691e-05
shfa_random_budget,SHFA,0,S0,0,1000,6,6,239,99,0.003657805360550411,0.005962401795735129,0.0006230722525180415,0.0006230722525180415,0.009620207156285539,2.180930525019535e-05
shfa_random_budget,SHFA,0,S0,0,1000,7,7,239,99,0.002502363404002031,0.011676104479134782,0.0009153720992459419,0.000915372099245942,0.014178467883136814,2.9217856549891075e-05
shfa_random_budget,SHFA,0,S0,0,1000,8,8,239,99,0.0038328723236638017,0.006166462605856545,0.000648593696951917,0.000648593696951917,0.009999334929520346,2.3635263856895317e-05
shfa_random_budget,SHFA,0,S0,0,1000,9,9,239,99,0.004673193746608077,0.007798949086827874,0.0008159549271924258,0.0008159549271924257,0.01247214283343595,3.64460001026788e-05
shfa_random_budget,SHFA,0,S0,0,1000,10,a,239,99,0.0057586089179111006,0.007798949086827874,0.0008922584730579276,0.0008922584730579275,0.013557558004738974,4.491109776174163e-05
shfa_random_budget,SHFA,0,S0,0,1000,11,b,239,99,0.0035527651826823764,0.011472043669013367,0.0009798080305524664,0.0009798080305524664,0.015024808851695742,4.075747732148247e-05
shfa_random_budget,SHFA,0,S0,0,1000,12,c,239,99,0.007264184800686262,0.00902331394755637,0.0010835156917948239,0.0010835156917948239,0.016287498748242632,6.554702002965934e-05
shfa_random_budget,SHFA,0,S0,0,1000,13,d,239,99,0.004323059820381295,0.00596240179573513,0.0006686171706433883,0.0006686171706433883,0.010285461616116424,2.577581963611182e-05
shfa_random_budget,SHFA,0,S0,0,1000,14,e,239,99,0.0032726580417009503,0.012084226099377612,0.0009993527985392707,0.000999352798539271,0.015356884141078563,3.954753972186065e-05
shfa_random_budget,SHFA,0,S0,0,1000,15,f,239,99,0.0036928187531730886,0.009227374757677789,0.0008415871169758882,0.0008415871169758884,0.012920193510850877,3.407502254770852e-05
shfa_random_budget,SHFA,0,S0,0,1500,0,0,371,143,0.002284475555975327,0.010999926646779795,0.0008554042012142852,0.0008554042012142853,0.013284402202755122,2.5129063542090087e-05
shfa_random_budget,SHFA,0,S0,0,1500,1,1,371,143,0.003156308803336215,0.0035668003325345994,0.0004314522442812474,0.0004314522442812474,0.006723109135870814,1.1257923289321495e-05
shfa_random_budget,SHFA,0,S0,0,1500,2,2,371,143,0.0028075755043918604,0.007381167783265686,0.0006575196413406998,0.0006575196413406998,0.010188743287657547,2.0723185862103107e-05
shfa_random_budget,SHFA,0,S0,0,1500,3,3,371,143,0.002938350491495993,0.00669653772800626,0.0006218572886432994,0.0006218572886432994,0.009634888219502253,1.9676774924408655e-05
shfa_random_budget,SHFA,0,S0,0,1500,4,4,371,143,0.0021246394606258315,0.003958017506968557,0.00038857542065580256,0.00038857542065580256,0.006082656967594389,8.409360181153273e-06
shfa_random_budget,SHFA,0,S0,0,1500,5,5,371,143,0.0032289615739496224,0.008750427893784538,0.0007769666371580323,0.0007769666371580322,0.01197938946773416,2.82547954246472e-05
shfa_random_budget,SHFA,0,S0,0,1500,6,6,371,143,0.0031708393574588966,0.0033711917453176205,0.000419566451391126,0.00041956645139112594,0.006542031102776517,1.068950746759366e-05
shfa_random_budget,SHFA,0,S0,0,1500,7,7,371,143,0.002633208854919682,0.010608709472345837,0.0008555548431759462,0.0008555548431759463,0.013241918327265519,2.7934947721851365e-05
shfa_random_budget,SHFA,0,S0,0,1500,8,8,371,143,0.0028221060585145417,0.0034689960389261095,0.000402983755828457,0.000402983755828457,0.006291102097440651,9.789874738416321e-06
shfa_random_budget,SHFA,0,S0,0,1500,9,9,371,143,0.0021391700147485124,0.006305320553572302,0.0005412688131816303,0.0005412688131816302,0.008444490568320815,1.348815266157936e-05
shfa_random_budget,SHFA,0,S0,0,1500,10,a,371,143,0.0027058616255330897,0.003468996038926109,0.00039531522728955635,0.00039531522728955635,0.006174857664459198,9.386623260856451e-06
shfa_random_budget,SHFA,0,S0,0,1500,11,b,371,143,0.0015434172957185716,0.00826140642574209,0.0006255522801557423,0.0006255522801557422,0.009804823721460661,1.2750797564450888e-05
shfa_random_budget,SHFA,0,S0,0,1500,12,c,371,143,0.004638425323849725,0.007772384957699644,0.0008117272698113381,0.0008117272698113382,0.012410810281549368,3.60516272145027e-05
shfa_random_budget,SHFA,0,S0,0,1500,13,d,371,143,0.0030110032621094,0.0047404518558364726,0.0004987394608734132,0.0004987394608734132,0.007751455117945873,1.427351600179618e-05
shfa_random_budget,SHFA,0,S0,0,1500,14,e,371,143,0.0030691254786001268,0.012564795344515624,0.0010156829849699836,0.0010156829849699836,0.01563392082311575,3.856293352524916e-05
shfa_random_budget,SHFA,0,S0,0,1500,15,f,371,143,0.001863089486417565,0.004642647562227983,0.00041525823340267577,0.0004152582334026758,0.006505737048645548,8.649667862329093e-06
shfa_random_budget,SHFA,0,S0,0,2000,0,0,498,190,0.001966702149965323,0.0071398891966758995,0.0005832039945986931,0.0005832039945986931,0.009106591346641223,1.4042035433616675e-05
