pipeline,key_id,K32_0_guess,K32_5_guess,joint_guess_hex,joint_sei
guided_raw,0,11,14,be,0.0020286332336379173
guided_raw,0,11,15,bf,0.0024616112264116644
guided_raw,0,12,0,c0,0.0029847125898763796
guided_raw,0,12,1,c1,0.001764162558522801
guided_raw,0,12,2,c2,0.0017930899675227712
guided_raw,0,12,3,c3,0.0030500325456827636
guided_raw,0,12,4,c4,0.001686711753780945
guided_raw,0,12,5,c5,0.00219247484016752
guided_raw,0,12,6,c6,0.0019153315991032901
guided_raw,0,12,7,c7,0.0012947920189426405
guided_raw,0,12,8,c8,0.0066015718570984535
guided_raw,0,12,9,c9,0.0026861070776186234
guided_raw,0,12,10,ca,0.003425155720456571
guided_raw,0,12,11,cb,0.0037946800418755433
guided_raw,0,12,12,cc,0.002060901786328947
guided_raw,0,12,13,cd,0.002199006835748159
guided_raw,0,12,14,ce,0.0016036620956842568
guided_raw,0,12,15,cf,0.002036640088458004
guided_raw,0,13,0,d0,0.008103746036627635
guided_raw,0,13,1,d1,0.006883196005274057
guided_raw,0,13,2,d2,0.006912123414274027
guided_raw,0,13,3,d3,0.00816906599243402
guided_raw,0,13,4,d4,0.0068057452005322
guided_raw,0,13,5,d5,0.007311508286918776
guided_raw,0,13,6,d6,0.007034365045854546
guided_raw,0,13,7,d7,0.006413825465693896
guided_raw,0,13,8,d8,0.011720605303849708
guided_raw,0,13,9,d9,0.0078051405243698795
guided_raw,0,13,10,da,0.008544189167207826
guided_raw,0,13,11,db,0.008913713488626799
guided_raw,0,13,12,dc,0.007179935233080203
guided_raw,0,13,13,dd,0.007318040282499414
guided_raw,0,13,14,de,0.006722695542435512
guided_raw,0,13,15,df,0.00715567353520926
guided_raw,0,14,0,e0,0.006462000858734994
guided_raw,0,14,1,e1,0.005241450827381415
guided_raw,0,14,2,e2,0.005270378236381385
guided_raw,0,14,3,e3,0.006527320814541378
guided_raw,0,14,4,e4,0.005164000022639559
guided_raw,0,14,5,e5,0.005669763109026134
guided_raw,0,14,6,e6,0.005392619867961904
guided_raw,0,14,7,e7,0.004772080287801255
guided_raw,0,14,8,e8,0.010078860125957066
guided_raw,0,14,9,e9,0.006163395346477238
guided_raw,0,14,10,ea,0.006902443989315185
guided_raw,0,14,11,eb,0.007271968310734157
guided_raw,0,14,12,ec,0.005538190055187561
guided_raw,0,14,13,ed,0.0056762951046067725
guided_raw,0,14,14,ee,0.005080950364542871
guided_raw,0,14,15,ef,0.0055139283573166185
guided_raw,0,15,0,f0,0.003924632468282032
guided_raw,0,15,1,f1,0.0027040824369284535
guided_raw,0,15,2,f2,0.0027330098459284234
guided_raw,0,15,3,f3,0.003989952424088416
guided_raw,0,15,4,f4,0.0026266316321865973
guided_raw,0,15,5,f5,0.0031323947185731725
guided_raw,0,15,6,f6,0.0028552514775089426
guided_raw,0,15,7,f7,0.002234711897348293
guided_raw,0,15,8,f8,0.0075414917355041055
guided_raw,0,15,9,f9,0.003626026956024276
guided_raw,0,15,10,fa,0.004365075598862223
guided_raw,0,15,11,fb,0.004734599920281196
guided_raw,0,15,12,fc,0.003000821664734599
guided_raw,0,15,13,fd,0.003138926714153811
guided_raw,0,15,14,fe,0.002543581974089909
guided_raw,0,15,15,ff,0.002976559966863656
guided_raw,1,0,0,00,0.003402047293100797
guided_raw,1,0,1,01,0.003941622774156143
guided_raw,1,0,2,02,0.0031491212863561037
guided_raw,1,0,3,03,0.0034268439604287085
guided_raw,1,0,4,04,0.0032760802230750088
guided_raw,1,0,5,05,0.004962253601372965
guided_raw,1,0,6,06,0.0046190677255546755
guided_raw,1,0,7,07,0.0038761595724104577
guided_raw,1,0,8,08,0.0037958183702680257
guided_raw,1,0,9,09,0.003943606507542376
guided_raw,1,0,10,0a,0.0036480302329936756
guided_raw,1,0,11,0b,0.003841444238151382
guided_raw,1,0,12,0c,0.0057745924230353345
guided_raw,1,0,13,0d,0.0059818925618966715
guided_raw,1,0,14,0e,0.00917173584695916
guided_raw,1,0,15,0f,0.005087228804705638
guided_raw,1,1,0,10,0.0029604369785407075
guided_raw,1,1,1,11,0.0035000124595960538
guided_raw,1,1,2,12,0.002707510971796014
guided_raw,1,1,3,13,0.002985233645868619
guided_raw,1,1,4,14,0.002834469908514919
guided_raw,1,1,5,15,0.004520643286812875
guided_raw,1,1,6,16,0.004177457410994586
guided_raw,1,1,7,17,0.003434549257850368
guided_raw,1,1,8,18,0.003354208055707936
guided_raw,1,1,9,19,0.0035019961929822867
guided_raw,1,1,10,1a,0.0032064199184335855
guided_raw,1,1,11,1b,0.0033998339235912925
guided_raw,1,1,12,1c,0.005332982108475244
guided_raw,1,1,13,1d,0.005540282247336582
guided_raw,1,1,14,1e,0.00873012553239907
guided_raw,1,1,15,1f,0.004645618490145548
guided_raw,1,2,0,20,0.0018541348503128548
guided_raw,1,2,1,21,0.002393710331368201
guided_raw,1,2,2,22,0.0016012088435681613
guided_raw,1,2,3,23,0.001878931517640766
guided_raw,1,2,4,24,0.0017281677802870664
guided_raw,1,2,5,25,0.0034143411585850227
guided_raw,1,2,6,26,0.003071155282766733
guided_raw,1,2,7,27,0.0023282471296225153
guided_raw,1,2,8,28,0.0022479059274800833
guided_raw,1,2,9,29,0.002395694064754434
guided_raw,1,2,10,2a,0.0021001177902057327
guided_raw,1,2,11,2b,0.0022935317953634397
guided_raw,1,2,12,2c,0.0042266799802473925
guided_raw,1,2,13,2d,0.004433980119108729
guided_raw,1,2,14,2e,0.007623823404171216
guided_raw,1,2,15,2f,0.0035393163619176953
guided_raw,1,3,0,30,0.0051563480615937985
guided_raw,1,3,1,31,0.005695923542649145
guided_raw,1,3,2,32,0.0049034220548491055
guided_raw,1,3,3,33,0.00518114472892171
guided_raw,1,3,4,34,0.00503038099156801
guided_raw,1,3,5,35,0.006716554369865966
guided_raw,1,3,6,36,0.006373368494047677
guided_raw,1,3,7,37,0.0056304603409034586
guided_raw,1,3,8,38,0.005550119138761027
guided_raw,1,3,9,39,0.005697907276035377
guided_raw,1,3,10,3a,0.005402331001486677
guided_raw,1,3,11,3b,0.005595745006644384
guided_raw,1,3,12,3c,0.007528893191528336
guided_raw,1,3,13,3d,0.007736193330389673
guided_raw,1,3,14,3e,0.01092603661545216
guided_raw,1,3,15,3f,0.006841529573198639
guided_raw,1,4,0,40,0.0018829685134628266
guided_raw,1,4,1,41,0.0024225439945181728
guided_raw,1,4,2,42,0.0016300425067181331
guided_raw,1,4,3,43,0.001907765180790738
guided_raw,1,4,4,44,0.0017570014434370382
guided_raw,1,4,5,45,0.0034431748217349945
guided_raw,1,4,6,46,0.003099988945916705
guided_raw,1,4,7,47,0.002357080792772487
guided_raw,1,4,8,48,0.002276739590630055
guided_raw,1,4,9,49,0.0024245277279044053
guided_raw,1,4,10,4a,0.002128951453355705
guided_raw,1,4,11,4b,0.0023223654585134115
guided_raw,1,4,12,4c,0.004255513643397364
guided_raw,1,4,13,4d,0.004462813782258701
guided_raw,1,4,14,4e,0.007652657067321188
guided_raw,1,4,15,4f,0.003568150025067667
guided_raw,1,5,0,50,0.002212279297859869
guided_raw,1,5,1,51,0.002751854778915215
guided_raw,1,5,2,52,0.0019593532911151754
guided_raw,1,5,3,53,0.0022370759651877802
guided_raw,1,5,4,54,0.0020863122278340805
guided_raw,1,5,5,55,0.003772485606132037
guided_raw,1,5,6,56,0.003429299730313747
guided_raw,1,5,7,57,0.0026863915771695294
guided_raw,1,5,8,58,0.0026060503750270974
guided_raw,1,5,9,59,0.0027538385123014476
guided_raw,1,5,10,5a,0.0024582622377527473
guided_raw,1,5,11,5b,0.002651676242910454
guided_raw,1,5,12,5c,0.004584824427794406
guided_raw,1,5,13,5d,0.004792124566655743
guided_raw,1,5,14,5e,0.00798196785171823
guided_raw,1,5,15,5f,0.0038974608094647094
guided_raw,1,6,0,60,0.001656851891918313
guided_raw,1,6,1,61,0.0021964273729736593
guided_raw,1,6,2,62,0.0014039258851736198
guided_raw,1,6,3,63,0.0016816485592462244
guided_raw,1,6,4,64,0.0015308848218925247
guided_raw,1,6,5,65,0.003217058200190481
guided_raw,1,6,6,66,0.0028738723243721914
guided_raw,1,6,7,67,0.0021309641712279736
guided_raw,1,6,8,68,0.0020506229690855416
guided_raw,1,6,9,69,0.002198411106359892
guided_raw,1,6,10,6a,0.0019028348318111915
guided_raw,1,6,11,6b,0.002096248836968898
guided_raw,1,6,12,6c,0.004029397021852851
guided_raw,1,6,13,6d,0.004236697160714188
guided_raw,1,6,14,6e,0.007426540445776675
guided_raw,1,6,15,6f,0.0033420334035231536
guided_raw,1,7,0,70,0.0035325575578848785
guided_raw,1,7,1,71,0.004072133038940225
guided_raw,1,7,2,72,0.003279631551140185
guided_raw,1,7,3,73,0.00355735422521279
guided_raw,1,7,4,74,0.00340659048785909
guided_raw,1,7,5,75,0.005092763866157046
guided_raw,1,7,6,76,0.004749577990338757
guided_raw,1,7,7,77,0.0040066698371945385
guided_raw,1,7,8,78,0.003926328635052107
guided_raw,1,7,9,79,0.004074116772326457
guided_raw,1,7,10,7a,0.003778540497777757
guided_raw,1,7,11,7b,0.003971954502935464
guided_raw,1,7,12,7c,0.005905102687819416
guided_raw,1,7,13,7d,0.006112402826680753
guided_raw,1,7,14,7e,0.00930224611174324
guided_raw,1,7,15,7f,0.0052177390694897186
guided_raw,1,8,0,80,0.014955240848928835
guided_raw,1,8,1,81,0.015494816329984182
guided_raw,1,8,2,82,0.014702314842184143
guided_raw,1,8,3,83,0.014980037516256747
guided_raw,1,8,4,84,0.014829273778903047
guided_raw,1,8,5,85,0.016515447157201005
guided_raw,1,8,6,86,0.016172261281382716
guided_raw,1,8,7,87,0.015429353128238496
guided_raw,1,8,8,88,0.015349011926096064
guided_raw,1,8,9,89,0.015496800063370415
guided_raw,1,8,10,8a,0.015201223788821714
guided_raw,1,8,11,8b,0.015394637793979421
guided_raw,1,8,12,8c,0.017327785978863374
guided_raw,1,8,13,8d,0.01753508611772471
guided_raw,1,8,14,8e,0.020724929402787196
guided_raw,1,8,15,8f,0.016640422360533678
guided_raw,1,9,0,90,0.005899953058619378
guided_raw,1,9,1,91,0.006439528539674724
guided_raw,1,9,2,92,0.005647027051874685
guided_raw,1,9,3,93,0.005924749725947289
guided_raw,1,9,4,94,0.0057739859885935895
guided_raw,1,9,5,95,0.007460159366891546
guided_raw,1,9,6,96,0.007116973491073256
guided_raw,1,9,7,97,0.006374065337929039
guided_raw,1,9,8,98,0.0062937241357866065
guided_raw,1,9,9,99,0.006441512273060957
guided_raw,1,9,10,9a,0.006145935998512256
guided_raw,1,9,11,9b,0.0063393500036699624
guided_raw,1,9,12,9c,0.008272498188553915
guided_raw,1,9,13,9d,0.008479798327415251
guided_raw,1,9,14,9e,0.01166964161247774
guided_raw,1,9,15,9f,0.007585134570224219
guided_raw,1,10,0,a0,0.004737501165310002
guided_raw,1,10,1,a1,0.005277076646365348
guided_raw,1,10,2,a2,0.004484575158565309
guided_raw,1,10,3,a3,0.004762297832637913
guided_raw,1,10,4,a4,0.004611534095284213
guided_raw,1,10,5,a5,0.00629770747358217
guided_raw,1,10,6,a6,0.00595452159776388
guided_raw,1,10,7,a7,0.005211613444619663
guided_raw,1,10,8,a8,0.00513127224247723
guided_raw,1,10,9,a9,0.00527906037975158
guided_raw,1,10,10,aa,0.00498348410520288
guided_raw,1,10,11,ab,0.005176898110360586
guided_raw,1,10,12,ac,0.007110046295244539
guided_raw,1,10,13,ad,0.007317346434105876
guided_raw,1,10,14,ae,0.010507189719168364
guided_raw,1,10,15,af,0.006422682676914843
guided_raw,1,11,0,b0,0.007158011308689185
guided_raw,1,11,1,b1,0.007697586789744531
guided_raw,1,11,2,b2,0.006905085301944492
guided_raw,1,11,3,b3,0.007182807976017096
guided_raw,1,11,4,b4,0.007032044238663397
guided_raw,1,11,5,b5,0.008718217616961354
guided_raw,1,11,6,b6,0.008375031741143063
guided_raw,1,11,7,b7,0.007632123587998845
guided_raw,1,11,8,b8,0.007551782385856414
guided_raw,1,11,9,b9,0.007699570523130764
guided_raw,1,11,10,ba,0.0074039942485820635
guided_raw,1,11,11,bb,0.0075974082537397705
guided_raw,1,11,12,bc,0.009530556438623723
guided_raw,1,11,13,bd,0.00973785657748506
guided_raw,1,11,14,be,0.012927699862547546
guided_raw,1,11,15,bf,0.008843192820294025
guided_raw,1,12,0,c0,0.003148614569624732
guided_raw,1,12,1,c1,0.0036881900506800782
guided_raw,1,12,2,c2,0.0028956885628800386
guided_raw,1,12,3,c3,0.0031734112369526434
guided_raw,1,12,4,c4,0.0030226474995989436
guided_raw,1,12,5,c5,0.0047088208778969
guided_raw,1,12,6,c6,0.00436563500207861
guided_raw,1,12,7,c7,0.0036227268489343926
guided_raw,1,12,8,c8,0.0035423856467919606
guided_raw,1,12,9,c9,0.0036901737840663107
guided_raw,1,12,10,ca,0.0033945975095176105
guided_raw,1,12,11,cb,0.003588011514675317
guided_raw,1,12,12,cc,0.005521159699559269
guided_raw,1,12,13,cd,0.005728459838420606
guided_raw,1,12,14,ce,0.008918303123483094
guided_raw,1,12,15,cf,0.004833796081229573
guided_raw,1,13,0,d0,0.0032518087324772613
guided_raw,1,13,1,d1,0.0037913842135326075
guided_raw,1,13,2,d2,0.002998882725732568
guided_raw,1,13,3,d3,0.0032766053998051726
guided_raw,1,13,4,d4,0.003125841662451473
guided_raw,1,13,5,d5,0.004812015040749429
guided_raw,1,13,6,d6,0.00446882916493114
guided_raw,1,13,7,d7,0.003725921011786922
guided_raw,1,13,8,d8,0.00364557980964449
guided_raw,1,13,9,d9,0.00379336794691884
guided_raw,1,13,10,da,0.0034977916723701397
guided_raw,1,13,11,db,0.0036912056775278462
guided_raw,1,13,12,dc,0.0056243538624117986
guided_raw,1,13,13,dd,0.005831654001273136
guided_raw,1,13,14,de,0.009021497286335622
guided_raw,1,13,15,df,0.004936990244082102
guided_raw,1,14,0,e0,0.003860350781063502
guided_raw,1,14,1,e1,0.004399926262118848
guided_raw,1,14,2,e2,0.0036074247743188084
guided_raw,1,14,3,e3,0.0038851474483914132
guided_raw,1,14,4,e4,0.0037343837110377135
guided_raw,1,14,5,e5,0.00542055708933567
guided_raw,1,14,6,e6,0.00507737121351738
guided_raw,1,14,7,e7,0.004334463060373162
guided_raw,1,14,8,e8,0.004254121858230731
guided_raw,1,14,9,e9,0.004401909995505081
guided_raw,1,14,10,ea,0.00410633372095638
guided_raw,1,14,11,eb,0.004299747726114087
guided_raw,1,14,12,ec,0.00623289591099804
guided_raw,1,14,13,ed,0.006440196049859376
guided_raw,1,14,14,ee,0.009630039334921863
guided_raw,1,14,15,ef,0.005545532292668342
guided_raw,1,15,0,f0,0.0023852812767596976
guided_raw,1,15,1,f1,0.0029248567578150438
guided_raw,1,15,2,f2,0.002132355270015004
guided_raw,1,15,3,f3,0.002410077944087609
guided_raw,1,15,4,f4,0.002259314206733909
guided_raw,1,15,5,f5,0.003945487585031866
guided_raw,1,15,6,f6,0.003602301709213576
guided_raw,1,15,7,f7,0.002859393556069358
guided_raw,1,15,8,f8,0.002779052353926926
guided_raw,1,15,9,f9,0.0029268404912012767
guided_raw,1,15,10,fa,0.0026312642166525756
guided_raw,1,15,11,fb,0.0028246782218102826
guided_raw,1,15,12,fc,0.004757826406694235
guided_raw,1,15,13,fd,0.0049651265455555715
guided_raw,1,15,14,fe,0.008154969830618058
guided_raw,1,15,15,ff,0.004070462788364538
guided_threshold,0,0,0,00,0.003953702155243032
guided_threshold,0,0,1,01,0.0027331521238894534
guided_threshold,0,0,2,02,0.0027620795328894233
guided_threshold,0,0,3,03,0.004019022111049416
guided_threshold,0,0,4,04,0.002655701319147597
guided_threshold,0,0,5,05,0.0031614644055341723
guided_threshold,0,0,6,06,0.0028843211644699425
guided_threshold,0,0,7,07,0.0022637815843092927
guided_threshold,0,0,8,08,0.007570561422465105
guided_threshold,0,0,9,09,0.0036550966429852757
guided_threshold,0,0,10,0a,0.004394145285823223
guided_threshold,0,0,11,0b,0.004763669607242196
guided_threshold,0,0,12,0c,0.0030298913516955987
guided_threshold,0,0,13,0d,0.003167996401114811
guided_threshold,0,0,14,0e,0.002572651661050909
guided_threshold,0,0,15,0f,0.003005629653824656
guided_threshold,0,1,0,10,0.004338529439774359
guided_threshold,0,1,1,11,0.0031179794084207806
guided_threshold,0,1,2,12,0.0031469068174207505
guided_threshold,0,1,3,13,0.004403849395580743
guided_threshold,0,1,4,14,0.0030405286036789244
guided_threshold,0,1,5,15,0.0035462916900654996
guided_threshold,0,1,6,16,0.0032691484490012697
guided_threshold,0,1,7,17,0.0026486088688406203
guided_threshold,0,1,8,18,0.007955388706996433
guided_threshold,0,1,9,19,0.004039923927516603
guided_threshold,0,1,10,1a,0.004778972570354551
guided_threshold,0,1,11,1b,0.005148496891773523
guided_threshold,0,1,12,1c,0.0034147186362269264
guided_threshold,0,1,13,1d,0.003552823685646138
guided_threshold,0,1,14,1e,0.002957478945582236
guided_threshold,0,1,15,1f,0.0033904569383559837
guided_threshold,0,2,0,20,0.005469478689638008
guided_threshold,0,2,1,21,0.0042489286582844295
guided_threshold,0,2,2,22,0.004277856067284399
guided_threshold,0,2,3,23,0.005534798645444392
guided_threshold,0,2,4,24,0.004171477853542573
guided_threshold,0,2,5,25,0.0046772409399291484
guided_threshold,0,2,6,26,0.004400097698864919
guided_threshold,0,2,7,27,0.003779558118704269
guided_threshold,0,2,8,28,0.00908633795686008
guided_threshold,0,2,9,29,0.005170873177380252
guided_threshold,0,2,10,2a,0.005909921820218199
guided_threshold,0,2,11,2b,0.006279446141637172
guided_threshold,0,2,12,2c,0.004545667886090576
guided_threshold,0,2,13,2d,0.004683772935509787
guided_threshold,0,2,14,2e,0.004088428195445885
guided_threshold,0,2,15,2f,0.004521406188219633
guided_threshold,0,3,0,30,0.004648606100691687
guided_threshold,0,3,1,31,0.003428056069338109
guided_threshold,0,3,2,32,0.0034569834783380795
guided_threshold,0,3,3,33,0.004713926056498072
guided_threshold,0,3,4,34,0.0033506052645962533
guided_threshold,0,3,5,35,0.003856368350982828
guided_threshold,0,3,6,36,0.003579225109918598
guided_threshold,0,3,7,37,0.0029586855297579484
guided_threshold,0,3,8,38,0.008265465367913762
guided_threshold,0,3,9,39,0.0043500005884339315
guided_threshold,0,3,10,3a,0.005089049231271879
guided_threshold,0,3,11,3b,0.005458573552690851
guided_threshold,0,3,12,3c,0.003724795297144255
guided_threshold,0,3,13,3d,0.003862900346563467
guided_threshold,0,3,14,3e,0.003267555606499565
guided_threshold,0,3,15,3f,0.003700533599273312
guided_threshold,0,4,0,40,0.006986639494840653
guided_threshold,0,4,1,41,0.0057660894634870745
guided_threshold,0,4,2,42,0.0057950168724870445
guided_threshold,0,4,3,43,0.007051959450647037
guided_threshold,0,4,4,44,0.005688638658745218
guided_threshold,0,4,5,45,0.0061944017451317935
guided_threshold,0,4,6,46,0.005917258504067564
guided_threshold,0,4,7,47,0.005296718923906914
guided_threshold,0,4,8,48,0.010603498762062727
guided_threshold,0,4,9,49,0.006688033982582897
guided_threshold,0,4,10,4a,0.007427082625420845
guided_threshold,0,4,11,4b,0.007796606946839817
guided_threshold,0,4,12,4c,0.00606282869129322
guided_threshold,0,4,13,4d,0.006200933740712432
guided_threshold,0,4,14,4e,0.00560558900064853
guided_threshold,0,4,15,4f,0.006038566993422277
guided_threshold,0,5,0,50,0.009922677877901607
guided_threshold,0,5,1,51,0.008702127846548028
guided_threshold,0,5,2,52,0.008731055255548
guided_threshold,0,5,3,53,0.00998799783370799
guided_threshold,0,5,4,54,0.008624677041806172
guided_threshold,0,5,5,55,0.009130440128192748
guided_threshold,0,5,6,56,0.008853296887128517
guided_threshold,0,5,7,57,0.008232757306967868
guided_threshold,0,5,8,58,0.013539537145123681
guided_threshold,0,5,9,59,0.009624072365643851
guided_threshold,0,5,10,5a,0.010363121008481798
guided_threshold,0,5,11,5b,0.01073264532990077
guided_threshold,0,5,12,5c,0.008998867074354175
guided_threshold,0,5,13,5d,0.009136972123773386
guided_threshold,0,5,14,5e,0.008541627383709484
guided_threshold,0,5,15,5f,0.008974605376483232
guided_threshold,0,6,0,60,0.017673210130027157
guided_threshold,0,6,1,61,0.016452660098673577
guided_threshold,0,6,2,62,0.016481587507673548
guided_threshold,0,6,3,63,0.01773853008583354
guided_threshold,0,6,4,64,0.01637520929393172
guided_threshold,0,6,5,65,0.016880972380318295
guided_threshold,0,6,6,66,0.016603829139254067
guided_threshold,0,6,7,67,0.015983289559093415
guided_threshold,0,6,8,68,0.02129006939724923
guided_threshold,0,6,9,69,0.0173746046177694
guided_threshold,0,6,10,6a,0.01811365326060735
guided_threshold,0,6,11,6b,0.01848317758202632
guided_threshold,0,6,12,6c,0.016749399326479723
guided_threshold,0,6,13,6d,0.016887504375898935
guided_threshold,0,6,14,6e,0.016292159635835034
guided_threshold,0,6,15,6f,0.01672513762860878
guided_threshold,0,7,0,70,0.007598487191829309
guided_threshold,0,7,1,71,0.00637793716047573
guided_threshold,0,7,2,72,0.0064068645694757
guided_threshold,0,7,3,73,0.007663807147635693
guided_threshold,0,7,4,74,0.006300486355733874
guided_threshold,0,7,5,75,0.006806249442120449
guided_threshold,0,7,6,76,0.006529106201056219
guided_threshold,0,7,7,77,0.00590856662089557
guided_threshold,0,7,8,78,0.011215346459051381
guided_threshold,0,7,9,79,0.007299881679571553
guided_threshold,0,7,10,7a,0.0080389303224095
guided_threshold,0,7,11,7b,0.008408454643828472
guided_threshold,0,7,12,7c,0.006674676388281876
guided_threshold,0,7,13,7d,0.006812781437701088
guided_threshold,0,7,14,7e,0.006217436697637186
guided_threshold,0,7,15,7f,0.006650414690410934
guided_threshold,0,8,0,80,0.0031162183166047117
guided_threshold,0,8,1,81,0.001895668285251133
guided_threshold,0,8,2,82,0.001924595694251103
guided_threshold,0,8,3,83,0.0031815382724110957
guided_threshold,0,8,4,84,0.001818217480509277
guided_threshold,0,8,5,85,0.002323980566895852
guided_threshold,0,8,6,86,0.0020468373258316222
guided_threshold,0,8,7,87,0.0014262977456709724
guided_threshold,0,8,8,88,0.006733077583826785
guided_threshold,0,8,9,89,0.0028176128043469555
guided_threshold,0,8,10,8a,0.003556661447184903
guided_threshold,0,8,11,8b,0.003926185768603875
guided_threshold,0,8,12,8c,0.0021924075130572785
guided_threshold,0,8,13,8d,0.0023305125624764906
guided_threshold,0,8,14,8e,0.0017351678224125887
guided_threshold,0,8,15,8f,0.0021681458151863358
guided_threshold,0,9,0,90,0.0034304477899450396
guided_threshold,0,9,1,91,0.002209897758591461
guided_threshold,0,9,2,92,0.0022388251675914315
guided_threshold,0,9,3,93,0.0034957677457514236
guided_threshold,0,9,4,94,0.0021324469538496053
guided_threshold,0,9,5,95,0.00263821004023618
guided_threshold,0,9,6,96,0.00236106679917195
guided_threshold,0,9,7,97,0.0017405272190113008
guided_threshold,0,9,8,98,0.007047307057167113
guided_threshold,0,9,9,99,0.003131842277687284
guided_threshold,0,9,10,9a,0.0038708909205252317
guided_threshold,0,9,11,9b,0.004240415241944203
guided_threshold,0,9,12,9c,0.0025066369863976073
guided_threshold,0,9,13,9d,0.002644742035816819
guided_threshold,0,9,14,9e,0.002049397295752917
guided_threshold,0,9,15,9f,0.0024823752885266646
guided_threshold,0,10,0,a0,0.002880892279301382
guided_threshold,0,10,1,a1,0.0016603422479478031
guided_threshold,0,10,2,a2,0.0016892696569477733
guided_threshold,0,10,3,a3,0.002946212235107766
guided_threshold,0,10,4,a4,0.001582891443205947
guided_threshold,0,10,5,a5,0.0020886545295925223
guided_threshold,0,10,6,a6,0.0018115112885282922
guided_threshold,0,10,7,a7,0.0011909717083676426
guided_threshold,0,10,8,a8,0.006497751546523455
guided_threshold,0,10,9,a9,0.0025822867670436257
guided_threshold,0,10,10,aa,0.003321335409881573
guided_threshold,0,10,11,ab,0.0036908597313005456
guided_threshold,0,10,12,ac,0.0019570814757539487
guided_threshold,0,10,13,ad,0.002095186525173161
guided_threshold,0,10,14,ae,0.0014998417851092589
guided_threshold,0,10,15,af,0.0019328197778830062
guided_threshold,0,11,0,b0,0.00340968372783004
guided_threshold,0,11,1,b1,0.0021891336964764614
guided_threshold,0,11,2,b2,0.0022180611054764317
guided_threshold,0,11,3,b3,0.003475003683636424
guided_threshold,0,11,4,b4,0.0021116828917346056
guided_threshold,0,11,5,b5,0.0026174459781211803
guided_threshold,0,11,6,b6,0.0023403027370569505
guided_threshold,0,11,7,b7,0.0017197631568963009
guided_threshold,0,11,8,b8,0.007026542995052114
guided_threshold,0,11,9,b9,0.0031110782155722837
guided_threshold,0,11,10,ba,0.0038501268584102315
guided_threshold,0,11,11,bb,0.004219651179829203
guided_threshold,0,11,12,bc,0.002485872924282607
guided_threshold,0,11,13,bd,0.0026239779737018193
guided_threshold,0,11,14,be,0.0020286332336379173
guided_threshold,0,11,15,bf,0.0024616112264116644
guided_threshold,0,12,0,c0,0.0029847125898763796
guided_threshold,0,12,1,c1,0.001764162558522801
guided_threshold,0,12,2,c2,0.0017930899675227712
guided_threshold,0,12,3,c3,0.0030500325456827636
guided_threshold,0,12,4,c4,0.001686711753780945
guided_threshold,0,12,5,c5,0.00219247484016752
guided_threshold,0,12,6,c6,0.0019153315991032901
guided_threshold,0,12,7,c7,0.0012947920189426405
guided_threshold,0,12,8,c8,0.0066015718570984535
guided_threshold,0,12,9,c9,0.0026861070776186234
guided_threshold,0,12,10,ca,0.003425155720456571
guided_threshold,0,12,11,cb,0.0037946800418755433
guided_threshold,0,12,12,cc,0.002060901786328947
guided_threshold,0,12,13,cd,0.002199006835748159
guided_threshold,0,12,14,ce,0.0016036620956842568
guided_threshold,0,12,15,cf,0.002036640088458004
guided_threshold,0,13,0,d0,0.008103746036627635
guided_threshold,0,13,1,d1,0.006883196005274057
guided_threshold,0,13,2,d2,0.006912123414274027
guided_threshold,0,13,3,d3,0.00816906599243402
guided_threshold,0,13,4,d4,0.0068057452005322
guided_threshold,0,13,5,d5,0.007311508286918776
guided_threshold,0,13,6,d6,0.007034365045854546
guided_threshold,0,13,7,d7,0.006413825465693896
guided_threshold,0,13,8,d8,0.011720605303849708
guided_threshold,0,13,9,d9,0.0078051405243698795
guided_threshold,0,13,10,da,0.008544189167207826
guided_threshold,0,13,11,db,0.008913713488626799
guided_threshold,0,13,12,dc,0.007179935233080203
guided_threshold,0,13,13,dd,0.007318040282499414
guided_threshold,0,13,14,de,0.006722695542435512
guided_threshold,0,13,15,df,0.00715567353520926
guided_threshold,0,14,0,e0,0.006462000858734994
guided_threshold,0,14,1,e1,0.005241450827381415
guided_threshold,0,14,2,e2,0.005270378236381385
guided_threshold,0,14,3,e3,0.006527320814541378
guided_threshold,0,14,4,e4,0.005164000022639559
guided_threshold,0,14,5,e5,0.005669763109026134
guided_threshold,0,14,6,e6,0.005392619867961904
guided_threshold,0,14,7,e7,0.004772080287801255
guided_threshold,0,14,8,e8,0.010078860125957066
guided_threshold,0,14,9,e9,0.006163395346477238
guided_threshold,0,14,10,ea,0.006902443989315185
guided_threshold,0,14,11,eb,0.007271968310734157
guided_threshold,0,14,12,ec,0.005538190055187561
guided_threshold,0,14,13,ed,0.0056762951046067725
guided_threshold,0,14,14,ee,0.005080950364542871
guided_threshold,0,14,15,ef,0.0055139283573166185
guided_threshold,0,15,0,f0,0.003924632468282032
guided_threshold,0,15,1,f1,0.0027040824369284535
guided_threshold,0,15,2,f2,0.0027330098459284234
guided_threshold,0,15,3,f3,0.003989952424088416
guided_threshold,0,15,4,f4,0.0026266316321865973
guided_threshold,0,15,5,f5,0.0031323947185731725
guided_threshold,0,15,6,f6,0.0028552514775089426
guided_threshold,0,15,7,f7,0.002234711897348293
guided_threshold,0,15,8,f8,0.0075414917355041055
guided_threshold,0,15,9,f9,0.003626026956024276
