key_id,target_sbox_index,repetition,key_guess,key_guess_hex,sample_count,sei,chi
1,5,79,6,6,238,0.003279252877621636,12.48739495798319
1,5,79,7,7,238,0.0022906221312054232,8.722689075630251
1,5,79,8,8,238,0.0050446649247934475,19.210084033613448
1,5,79,9,9,238,0.004691582515359085,17.865546218487395
1,5,79,10,a,238,0.0044091165878115965,16.78991596638656
1,5,79,11,b,238,0.0021846974083751143,8.319327731092436
1,5,79,12,c,238,0.0031733281547913286,12.08403361344538
1,5,79,13,d,238,0.0034911023232822537,13.294117647058822
1,5,79,14,e,238,0.004762198997245957,18.134453781512605
1,5,79,15,f,238,0.005185897888567191,19.747899159663863
1,5,80,0,0,238,0.0020787726855448054,7.915966386554619
1,5,80,1,1,238,0.005644905020831863,21.495798319327733
1,5,80,2,2,238,0.0046209660334722135,17.59663865546219
1,5,80,3,3,238,0.0015844573123366993,6.033613445378151
1,5,80,4,4,238,0.0053624390932843725,20.42016806722689
1,5,80,5,5,238,0.004161958901207543,15.848739495798323
1,5,80,6,6,238,0.005150589647623755,19.61344537815126
1,5,80,7,7,238,0.0031380199138478916,11.949579831932772
1,5,80,8,8,238,0.005079973165736882,19.34453781512605
1,5,80,9,9,238,0.003950109455546924,15.042016806722687
1,5,80,10,a,238,0.002325930372148859,8.857142857142854
1,5,80,11,b,238,0.0022906221312054232,8.722689075630251
1,5,80,12,c,238,0.003667643527999435,13.966386554621849
1,5,80,13,d,238,0.005433055575171245,20.689075630252102
1,5,80,14,e,238,0.0022553138902619866,8.588235294117645
1,5,80,15,f,238,0.004197267142150977,15.98319327731092
1,5,81,0,0,238,0.0033145611185650737,12.621848739495801
1,5,81,1,1,238,0.004479733069698467,17.058823529411764
1,5,81,2,2,238,0.005397747334227809,20.554621848739497
1,5,81,3,3,238,0.003032095191017584,11.54621848739496
1,5,81,4,4,238,0.005927370948379352,22.571428571428573
1,5,81,5,5,238,0.006774768731021822,25.798319327731097
1,5,81,6,6,238,0.003314561118565073,12.621848739495798
1,5,81,7,7,238,0.0020787726855448063,7.915966386554622
1,5,81,8,8,238,0.00398541769649036,15.17647058823529
1,5,81,9,9,238,0.003138019913847892,11.949579831932773
1,5,81,10,a,238,0.006245145116870278,23.781512605042018
1,5,81,11,b,238,0.0021846974083751143,8.319327731092436
1,5,81,12,c,238,0.0040207259374337966,15.310924369747898
1,5,81,13,d,238,0.003561718805169126,13.563025210084032
1,5,81,14,e,238,0.0043385001059247225,16.521008403361343
1,5,81,15,f,238,0.004726890756302521,18.0
1,5,82,0,0,238,0.004303191864981287,16.386554621848738
1,5,82,1,1,238,0.005150589647623755,19.61344537815126
1,5,82,2,2,238,0.007939940682155217,30.23529411764707
1,5,82,3,3,238,0.0025730880587529117,9.798319327731088
1,5,82,4,4,238,0.003349869359508509,12.756302521008402
1,5,82,5,5,238,0.0035264105642256907,13.42857142857143
1,5,82,6,6,238,0.0043385001059247225,16.521008403361343
1,5,82,7,7,238,0.0036676435279994354,13.96638655462185
1,5,82,8,8,238,0.002996786950074148,11.411764705882355
1,5,82,9,9,238,0.0028555539863004014,10.873949579831928
1,5,82,10,a,238,0.004303191864981288,16.38655462184874
1,5,82,11,b,238,0.004974048442906574,18.941176470588236
1,5,82,12,c,238,0.004197267142150978,15.983193277310923
