experiment_id,category,category_id,sampling_regime,target_sbox,target_sbox_index,key_id,session_id,master_key_hex,round_key_32_hex,x31_hex,x32_hex,target_original_input,target_faulted_input,impacted_sboxes,impacted_sbox_count,target_impacted,off_target_impacted,changed_sbox_input_count,fault_effective,invalid_subtype,invalid_probability,global_jitter_samples,injection_jitter_samples,model_details_json
6118,invalid_reset,5,invalid_probe,S0,0,3,2,9a12785cf0bfd7f9169e,615424b1,83ad0dc0,563f0576,7,7,,0,False,False,0,False,reset,0.985,0.14819596171749205,0.07034095688356717,{}
6119,invalid_reset,5,invalid_probe,S5,5,3,2,9a12785cf0bfd7f9169e,615424b1,47683bd5,7808a823,5,5,,0,False,False,0,False,timeout,0.985,-0.15915652811945957,0.02911390670144412,{}
6120,missed,0,miss_probe,S0,0,4,2,19befa4e32aa4154e8eb,48e4d611,a0c54aee,15f009aa,11,11,,0,False,False,0,False,,0.0005,0.26427268835950546,-0.026877920538556744,{}
6121,off_target,3,miss_probe,S5,5,4,2,19befa4e32aa4154e8eb,48e4d611,d456633f,b2f14c1a,1,1,S3,1,False,True,1,True,,0.0005,0.4049970930432414,0.10572955828537745,"{""S3"": {""bit_position"": 0}}"
6122,off_target,3,miss_probe,S0,0,5,2,6ce416051079421e4d04,e3f442d9,22d57be1,656b71c3,10,10,S3,1,False,True,0,False,,0.0005,-0.11183429704814088,0.04559822476301933,"{""S3"": {""and_mask"": 11}}"
6123,missed,0,miss_probe,S5,5,5,2,6ce416051079421e4d04,e3f442d9,590bd5e0,d994a39c,6,6,,0,False,False,0,False,,0.0005,0.5255348170233548,-0.07409169993585905,{}
6124,missed,0,target_probe,S0,0,6,2,b67736ff4c567a14112b,30e88f1f,572d0caf,253fd56d,2,2,,0,False,False,0,False,,0.0006221660785618397,-0.6500471440214497,-0.04385940055058442,{}
6125,clean_target_ineffective,1,target_probe,S5,5,6,2,b67736ff4c567a14112b,30e88f1f,f049571e,fad49010,3,3,S5,1,True,False,0,False,,0.0006619394181220345,-0.011835043354230933,0.21012537432497821,"{""S5"": {""and_mask"": 3}}"
6126,clean_target_ineffective,1,target_probe,S0,0,7,2,b78b228f913a5cfcb7ec,5efdde13,cd06dc8e,7770f7fe,13,13,S0,1,True,False,0,False,,0.000683188323071354,0.6086573107910613,0.15866684917970317,"{""S0"": {""and_mask"": 13}}"
6127,clean_target_effective,2,target_probe,S5,5,7,2,b78b228f913a5cfcb7ec,5efdde13,fe5f3218,70606c1f,9,1,S5,1,True,False,1,True,,0.0005,-0.08053582529856461,0.10449809633339442,"{""S5"": {""and_mask"": 7}}"
6128,multi_hit,4,target_probe,S0,0,0,3,94be897446726719d350,124ec80a,770fcf48,0abd4e63,9,9,S1;S7,2,False,True,0,False,,0.0037684216681996424,-0.05248041085496897,0.09649583129107797,"{""S1"": {""and_mask"": 14, ""randomized_positions"": [0, 2]}, ""S7"": {""and_mask"": 15, ""randomized_positions"": [0, 1]}}"
6129,clean_target_effective,2,target_probe,S5,5,0,3,94be897446726719d350,124ec80a,429add9b,cfacce9a,14,2,S5,1,True,False,1,True,,0.000653671682770307,0.4855195671990945,0.044567678224327584,"{""S5"": {""and_mask"": 2}}"
6130,clean_target_effective,2,target_probe,S0,0,1,3,454d5b2e2dc08ce40669,2bcb35b6,a55d2012,18a83e80,6,4,S0,1,True,False,1,True,,0.0009087952037636813,-0.5729530936470413,0.00030541518738539774,"{""S0"": {""and_mask"": 12}}"
6131,clean_target_effective,2,target_probe,S5,5,1,3,454d5b2e2dc08ce40669,2bcb35b6,156c25ac,08c17003,0,15,S5,1,True,False,1,True,,0.0008325535106009944,-0.09538263680996246,-0.0708416001878495,"{""S5"": {""replacement"": 15}}"
6132,clean_target_effective,2,target_probe,S0,0,2,3,982fc83b7cc8e27ed3ed,c48bcaf1,b19ac5c8,e230d679,8,0,S0,1,True,False,1,True,,0.0021736529847800356,-0.027038457500121908,-0.2288985139906024,"{""S0"": {""and_mask"": 0}}"
6133,missed,0,neighbor_probe,S5,5,2,3,982fc83b7cc8e27ed3ed,c48bcaf1,49ac6cad,743bdc3e,11,11,,0,False,False,0,False,,0.0005,0.1674467017091943,-0.21764215196245656,{}
6134,off_target,3,neighbor_probe,S0,0,3,3,9a12785cf0bfd7f9169e,615424b1,efb3e8c6,3a19282e,15,15,S1,1,False,True,1,True,,0.0009035889752392722,0.30153569529779517,0.23488014277709202,"{""S1"": {""and_mask"": 0}}"
6135,off_target,3,neighbor_probe,S5,5,3,3,9a12785cf0bfd7f9169e,615424b1,f5dba973,3e58a29a,0,0,S4,1,False,True,1,True,,0.0005,0.41481664311695865,-0.025995655360806103,"{""S4"": {""bit_position"": 0}}"
6136,missed,0,multi_probe,S0,0,4,3,19befa4e32aa4154e8eb,48e4d611,27aaa11f,1ac10f06,7,7,,0,False,False,0,False,,0.0025488904856447673,-0.12811871654639706,0.16286620714605807,{}
6137,invalid_reset,5,multi_probe,S5,5,4,3,19befa4e32aa4154e8eb,48e4d611,3ec5a685,936bd42f,8,8,,0,False,False,0,False,timeout,0.025933900780754495,0.41148412248181565,-0.016181908654265314,{}
6138,invalid_reset,5,invalid_probe,S0,0,5,3,6ce416051079421e4d04,e3f442d9,404d537b,74b82cc8,1,1,,0,False,False,0,False,timeout,0.985,-0.043034475006790834,0.026140084883912562,{}
6139,invalid_reset,5,invalid_probe,S5,5,5,3,6ce416051079421e4d04,e3f442d9,a3fb7e36,7d8f8dcc,7,7,,0,False,False,0,False,timeout,0.9710218359026398,-0.31172223632507245,-0.03298987062533768,{}
6140,missed,0,miss_probe,S0,0,6,3,b67736ff4c567a14112b,30e88f1f,fcff743e,e04c1254,11,11,,0,False,False,0,False,,0.0005,0.4222578274990144,-0.06128342864117993,{}
6141,missed,0,miss_probe,S5,5,6,3,b67736ff4c567a14112b,30e88f1f,5eec49ef,e8f0d2f7,1,1,,0,False,False,0,False,,0.0005,-0.14085965941678114,0.28551428265548834,{}
6142,off_target,3,miss_probe,S0,0,7,3,b78b228f913a5cfcb7ec,5efdde13,7bbf00fd,78b1fcdc,15,15,S3,1,False,True,1,True,,0.0005,0.04477745466743719,-0.3068354202513286,"{""S3"": {""bit_position"": 3}}"
6143,missed,0,miss_probe,S5,5,7,3,b78b228f913a5cfcb7ec,5efdde13,11aacaf8,8cfef5a5,0,0,,0,False,False,0,False,,0.0005,-0.29234360198423603,-0.24613281180471167,{}
6144,clean_target_ineffective,1,target_probe,S0,0,0,0,94be897446726719d350,124ec80a,eeb78d27,e8a5fb18,2,2,S0,1,True,False,0,False,,0.000529587469597069,0.4895134255484064,0.2751255709884112,"{""S0"": {""bit_position"": 3, ""stuck_value"": 0}}"
6145,multi_hit,4,target_probe,S5,5,0,0,94be897446726719d350,124ec80a,0effa9f6,d4505b66,1,1,S4;S5,2,True,True,1,True,,0.0008363624672773267,-0.3023869909671115,0.07757858667824712,"{""S4"": {""and_mask"": 12}, ""S5"": {""and_mask"": 3}}"
6146,clean_target_ineffective,1,target_probe,S0,0,1,0,454d5b2e2dc08ce40669,2bcb35b6,b1e7f53a,64a22dce,8,8,S0,1,True,False,0,False,,0.0014757002493000374,-0.3651677312171872,0.05340225392975856,"{""S0"": {""and_mask"": 13}}"
6147,off_target,3,target_probe,S5,5,1,0,454d5b2e2dc08ce40669,2bcb35b6,d64b5e0b,8111998f,13,13,S6,1,False,True,0,False,,0.0006826580617220466,-0.0853933717082364,0.1373136912450902,"{""S6"": {""and_mask"": 11}}"
6148,clean_target_ineffective,1,target_probe,S0,0,2,0,982fc83b7cc8e27ed3ed,c48bcaf1,0e2f56ef,d8120e34,5,5,S0,1,True,False,0,False,,0.0005,-0.0771717532827062,-0.17970077418375704,"{""S0"": {""and_mask"": 15}}"
6149,missed,0,target_probe,S5,5,2,0,982fc83b7cc8e27ed3ed,c48bcaf1,d6049768,c04173d2,12,12,,0,False,False,0,False,,0.0005,0.5474017951537493,0.22511379309660812,{}
6150,missed,0,target_probe,S0,0,3,0,9a12785cf0bfd7f9169e,615424b1,603c9ad8,41fd68a6,7,7,,0,False,False,0,False,,0.0006674474911773648,0.1253451837171318,0.2892157157803525,{}
6151,clean_target_effective,2,target_probe,S5,5,3,0,9a12785cf0bfd7f9169e,615424b1,60530f3d,4daf489f,15,2,S5,1,True,False,1,True,,0.0005,-0.07974474472343866,0.10340705761193209,"{""S5"": {""and_mask"": 2}}"
6152,clean_target_effective,2,target_probe,S0,0,4,0,19befa4e32aa4154e8eb,48e4d611,209866a4,c6cfefd0,1,0,S0,1,True,False,1,True,,0.0005,-0.27190952941488006,-0.2470919443214112,"{""S0"": {""bit_position"": 0}}"
6153,off_target,3,neighbor_probe,S5,5,4,0,19befa4e32aa4154e8eb,48e4d611,704da715,ff05c095,14,14,S4,1,False,True,1,True,,0.0005,0.11151227568725032,0.08952069129329539,"{""S4"": {""bit_position"": 2}}"
6154,off_target,3,neighbor_probe,S0,0,5,0,6ce416051079421e4d04,e3f442d9,baf58d93,11e66191,8,8,S1,1,False,True,1,True,,0.0005,-0.3536497897999281,-0.2651558129081683,"{""S1"": {""replacement"": 0}}"
6155,off_target,3,neighbor_probe,S5,5,5,0,6ce416051079421e4d04,e3f442d9,12f39b6e,2d793d83,8,8,S6,1,False,True,1,True,,0.0006563131190213631,0.1298842602710148,-0.015413183236558013,"{""S6"": {""and_mask"": 3}}"
6156,multi_hit,4,multi_probe,S0,0,6,0,b67736ff4c567a14112b,30e88f1f,882c544b,9a266d60,15,11,S0;S1;S2,3,True,True,1,True,,0.061662084718165706,-0.7625835647065905,-0.037307747208496965,"{""S0"": {""and_mask"": 11, ""randomized_positions"": [1, 2]}, ""S1"": {""and_mask"": 15, ""randomized_positions"": [1, 3]}, ""S2"": {""and_mask"": 6, ""randomized_positions"": [0, 3]}}"
6157,clean_target_effective,2,multi_probe,S5,5,6,0,b67736ff4c567a14112b,30e88f1f,1229578c,666fa5fb,8,10,S5,1,True,False,1,True,,0.0011013037977223887,-0.02936099593053518,-0.024302019295816914,"{""S5"": {""bit_position"": 1, ""stuck_value"": 1}}"
6158,invalid_reset,5,invalid_probe,S0,0,7,0,b78b228f913a5cfcb7ec,5efdde13,c125df88,b6cc2875,6,6,,0,False,False,0,False,timeout,0.985,-1.055450432165786,0.1385119016218198,{}
6159,invalid_reset,5,invalid_probe,S5,5,7,0,b78b228f913a5cfcb7ec,5efdde13,3991080b,2ab30cbd,4,4,,0,False,False,0,False,timeout,0.985,-0.0839543857385977,0.32389629540745535,{}
6160,missed,0,miss_probe,S0,0,0,1,94be897446726719d350,124ec80a,019b77a4,66c05225,15,15,,0,False,False,0,False,,0.0005,0.08494548169199062,-0.13824000787123067,{}
6161,off_target,3,miss_probe,S5,5,0,1,94be897446726719d350,124ec80a,59f11adc,2070535f,3,3,S2,1,False,True,1,True,,0.0005,-0.29470447618019996,-0.07251445917326971,"{""S2"": {""bit_position"": 1}}"
6162,missed,0,miss_probe,S0,0,1,1,454d5b2e2dc08ce40669,2bcb35b6,20952b0b,79fd9b4c,10,10,,0,False,False,0,False,,0.0005,-0.05824749524949828,0.14010559725952712,{}
6163,off_target,3,miss_probe,S5,5,1,1,454d5b2e2dc08ce40669,2bcb35b6,e008b8a6,43ba1d2f,7,7,S3,1,False,True,1,True,,0.0005,0.3140489118276412,-0.12408547173099663,"{""S3"": {""and_mask"": 4}}"
6164,off_target,3,target_probe,S0,0,2,1,982fc83b7cc8e27ed3ed,c48bcaf1,411751d6,d1ddde18,9,9,S1,1,False,True,1,True,,0.0007975331069710416,0.2720482944117537,-0.330384237438094,"{""S1"": {""and_mask"": 10}}"
6165,missed,0,target_probe,S5,5,2,1,982fc83b7cc8e27ed3ed,c48bcaf1,e1ad1f5c,c96d8446,14,14,,0,False,False,0,False,,0.0005160330724685203,0.45189657611502415,0.1369202124600467,{}
6166,missed,0,target_probe,S0,0,3,1,9a12785cf0bfd7f9169e,615424b1,b1d0bd5e,4320dc08,9,9,,0,False,False,0,False,,0.0005225070649910624,-0.4316559523018637,0.03745876453489407,{}
6167,missed,0,target_probe,S5,5,3,1,9a12785cf0bfd7f9169e,615424b1,6784a7f1,ace85848,11,11,,0,False,False,0,False,,0.0005729155602067262,0.019429537124070372,-0.1892302887919219,{}
6168,clean_target_effective,2,target_probe,S0,0,4,1,19befa4e32aa4154e8eb,48e4d611,ed7456fd,6501ff3e,15,14,S0,1,True,False,1,True,,0.0005553313343347937,-0.15328386530049792,-0.12587621306547536,"{""S0"": {""and_mask"": 14, ""randomized_positions"": [0, 3]}}"
6169,off_target,3,target_probe,S5,5,4,1,19befa4e32aa4154e8eb,48e4d611,76296702,c8c0c387,2,2,S6,1,False,True,0,False,,0.0005,-0.010561335305580358,-0.02880075985501474,"{""S6"": {""and_mask"": 6, ""randomized_positions"": [0, 3]}}"
6170,off_target,3,target_probe,S0,0,5,1,6ce416051079421e4d04,e3f442d9,c4c2cbb5,cca04b40,9,9,S1,1,False,True,1,True,,0.000884826123931229,-0.31708802013753584,0.2557879366685153,"{""S1"": {""and_mask"": 1}}"
6171,clean_target_effective,2,target_probe,S5,5,5,1,6ce416051079421e4d04,e3f442d9,eed90673,052a1e25,13,15,S5,1,True,False,1,True,,0.0005,0.3031603250841275,0.12516559413885506,"{""S5"": {""replacement"": 15}}"
6172,clean_target_effective,2,target_probe,S0,0,6,1,b67736ff4c567a14112b,30e88f1f,0e962873,5fc0c718,7,6,S0,1,True,False,1,True,,0.0005,-0.05754899861595218,-0.15496912462132287,"{""S0"": {""bit_position"": 0}}"
6173,missed,0,neighbor_probe,S5,5,6,1,b67736ff4c567a14112b,30e88f1f,406413d7,8e18504f,15,15,,0,False,False,0,False,,0.0006245507382806264,0.2055528515867678,-0.10794481833392977,{}
6174,multi_hit,4,neighbor_probe,S0,0,7,1,b78b228f913a5cfcb7ec,5efdde13,585bfe0e,03075281,2,2,S1;S2,2,False,True,2,True,,0.0017967836846365965,0.36134406267995517,-0.09198973033156918,"{""S1"": {""and_mask"": 2}, ""S2"": {""and_mask"": 6}}"
6175,multi_hit,4,neighbor_probe,S5,5,7,1,b78b228f913a5cfcb7ec,5efdde13,a907fe73,5a1a0c76,14,14,S4;S6,2,False,True,2,True,,0.000735340536209263,-0.07868886737573917,0.15241246100723224,"{""S4"": {""and_mask"": 11}, ""S6"": {""and_mask"": 3}}"
6176,multi_hit,4,multi_probe,S0,0,0,2,94be897446726719d350,124ec80a,ac71f0b7,69bfa2a2,8,0,S0;S1;S3,3,True,True,3,True,,0.07324045638233133,0.04234578147822705,-0.3000060074543382,"{""S0"": {""and_mask"": 6}, ""S1"": {""and_mask"": 8}, ""S3"": {""and_mask"": 5}}"
6177,off_target,3,multi_probe,S5,5,0,2,94be897446726719d350,124ec80a,12638224,2ced53d5,10,10,S6,1,False,True,1,True,,0.46560781003121166,0.17875484186137375,-0.07743880727131405,"{""S6"": {""and_mask"": 3}}"
6178,invalid_reset,5,invalid_probe,S0,0,1,2,454d5b2e2dc08ce40669,2bcb35b6,c6ce1fae,4196405a,12,12,,0,False,False,0,False,reset,0.985,0.6701856771520224,0.152918983733253,{}
6179,multi_hit,4,invalid_probe,S5,5,1,2,454d5b2e2dc08ce40669,2bcb35b6,b857d12f,c0ea000a,2,0,S3;S4;S5,3,True,True,1,True,,0.767997932935621,0.3161378022953646,0.057393059858443556,"{""S3"": {""and_mask"": 7}, ""S4"": {""and_mask"": 11}, ""S5"": {""and_mask"": 1}}"
6180,missed,0,miss_probe,S0,0,2,2,982fc83b7cc8e27ed3ed,c48bcaf1,9dcf0696,c9bfb9c9,8,8,,0,False,False,0,False,,0.0005,0.46909854799633655,0.35192163502951807,{}
6181,off_target,3,miss_probe,S5,5,2,2,982fc83b7cc8e27ed3ed,c48bcaf1,413d890d,3b2302b8,10,10,S7,1,False,True,1,True,,0.0005,0.22633644409072284,-0.10816028181003035,"{""S7"": {""and_mask"": 2}}"
6182,missed,0,miss_probe,S0,0,3,2,9a12785cf0bfd7f9169e,615424b1,0a593cdf,6f77cff7,6,6,,0,False,False,0,False,,0.0005,-0.022459767212011487,0.014563610765365997,{}
6183,off_target,3,miss_probe,S5,5,3,2,9a12785cf0bfd7f9169e,615424b1,4ba5b72f,ceef824e,11,11,S3,1,False,True,1,True,,0.0005,0.13985410975254167,-0.1388440002158535,"{""S3"": {""and_mask"": 8}}"
6184,clean_target_effective,2,target_probe,S0,0,4,2,19befa4e32aa4154e8eb,48e4d611,100c7828,6eec15f3,2,0,S0,1,True,False,1,True,,0.0005,-0.25701068427836266,0.05969313005701898,"{""S0"": {""and_mask"": 5}}"
6185,missed,0,target_probe,S5,5,4,2,19befa4e32aa4154e8eb,48e4d611,9032204f,889be594,7,7,,0,False,False,0,False,,0.0005,-0.08550329796058284,0.19698059203244286,{}
6186,missed,0,target_probe,S0,0,5,2,6ce416051079421e4d04,e3f442d9,63330e22,78fb18cf,6,6,,0,False,False,0,False,,0.0007553176130020173,0.06951984831495867,-0.05227389890885227,{}
6187,off_target,3,target_probe,S5,5,5,2,6ce416051079421e4d04,e3f442d9,9433b9e6,3819b023,14,14,S6,1,False,True,1,True,,0.0007827441188247909,-0.42969508649270394,-0.02787512545536124,"{""S6"": {""bit_position"": 0}}"
6188,clean_target_ineffective,1,target_probe,S0,0,6,2,b67736ff4c567a14112b,30e88f1f,2b5f20cc,9d484d85,10,10,S0,1,True,False,0,False,,0.0005209947230415713,0.12500467552330582,-0.21314867803754983,"{""S0"": {""replacement"": 10}}"
6189,multi_hit,4,target_probe,S5,5,6,2,b67736ff4c567a14112b,30e88f1f,488b42bc,b88fbd86,6,6,S3;S5,2,True,True,1,True,,0.000883035917281295,0.3033360840622359,0.01432669965332986,"{""S3"": {""and_mask"": 4}, ""S5"": {""and_mask"": 15}}"
6190,missed,0,target_probe,S0,0,7,2,b78b228f913a5cfcb7ec,5efdde13,a7447dc6,8ca808c7,4,4,,0,False,False,0,False,,0.0005,-0.21258775043885936,-0.03925637548566957,{}
6191,off_target,3,target_probe,S5,5,7,2,b78b228f913a5cfcb7ec,5efdde13,1116e55c,26efed15,1,1,S6,1,False,True,0,False,,0.004241502141417578,0.311721987372542,0.08236740075553654,"{""S6"": {""and_mask"": 15, ""randomized_positions"": [2, 3]}}"
6192,clean_target_effective,2,target_probe,S0,0,0,3,94be897446726719d350,124ec80a,cca90cd1,08fc0701,11,0,S0,1,True,False,1,True,,0.0005,0.10415586371327912,-0.1508485749771899,"{""S0"": {""and_mask"": 4}}"
6193,off_target,3,neighbor_probe,S5,5,0,3,94be897446726719d350,124ec80a,30638f51,0371844b,3,3,S6,1,False,True,1,True,,0.0005475131550674047,-0.07648630689413692,-0.3159891919072855,"{""S6"": {""and_mask"": 12, ""randomized_positions"": [0, 1]}}"
6194,off_target,3,neighbor_probe,S0,0,1,3,454d5b2e2dc08ce40669,2bcb35b6,29c452bb,8dda19eb,13,13,S1,1,False,True,1,True,,0.0028864562141319217,-0.04597985372536226,-0.2646088963674426,"{""S1"": {""and_mask"": 8}}"
6195,off_target,3,neighbor_probe,S5,5,1,3,454d5b2e2dc08ce40669,2bcb35b6,a1962714,2c0db3cc,12,12,S4,1,False,True,1,True,,0.0009853186066729486,-0.06910817747050756,-0.12152600326674586,"{""S4"": {""and_mask"": 3}}"
6196,off_target,3,multi_probe,S0,0,2,3,982fc83b7cc8e27ed3ed,c48bcaf1,e3a393de,18b47d3c,13,13,S1,1,False,True,1,True,,0.06481536399403987,-0.12628985732089074,-0.005848762113637296,"{""S1"": {""bit_position"": 3}}"
6197,multi_hit,4,multi_probe,S5,5,2,3,982fc83b7cc8e27ed3ed,c48bcaf1,5548685c,575692e9,13,5,S4;S5;S6,3,True,True,3,True,,0.03163533465139214,-0.103768469561166,0.13836111842174645,"{""S4"": {""and_mask"": 0}, ""S5"": {""and_mask"": 5}, ""S6"": {""and_mask"": 14}}"
6198,invalid_reset,5,invalid_probe,S0,0,3,3,9a12785cf0bfd7f9169e,615424b1,aaef7c52,2c19c8b5,4,4,,0,False,False,0,False,reset,0.985,0.24672171841899884,0.16216257192145347,{}
6199,invalid_reset,5,invalid_probe,S5,5,3,3,9a12785cf0bfd7f9169e,615424b1,2d7e27a3,12e2f7fd,11,11,,0,False,False,0,False,timeout,0.49051647730164416,0.7652279086267947,-0.1543040770227581,{}
6200,missed,0,miss_probe,S0,0,4,3,19befa4e32aa4154e8eb,48e4d611,22b8c6c0,a6708be7,6,6,,0,False,False,0,False,,0.0005,-0.39781881480095266,-0.015152661721467493,{}
6201,missed,0,miss_probe,S5,5,4,3,19befa4e32aa4154e8eb,48e4d611,133bdc81,58381d16,13,13,,0,False,False,0,False,,0.0005,-0.04422907383711277,-0.03264445306545922,{}
6202,missed,0,miss_probe,S0,0,5,3,6ce416051079421e4d04,e3f442d9,b7fd7eda,63e89b01,8,8,,0,False,False,0,False,,0.0005,-0.4018422743806017,0.5348274947168927,{}
6203,off_target,3,miss_probe,S5,5,5,3,6ce416051079421e4d04,e3f442d9,412bfd46,768ca253,7,7,S3,1,False,True,1,True,,0.0005,-0.15697909820207676,0.2534073270058496,"{""S3"": {""bit_position"": 2}}"
6204,clean_target_ineffective,1,target_probe,S0,0,6,3,b67736ff4c567a14112b,30e88f1f,b6393de9,d0e6251d,2,2,S0,1,True,False,0,False,,0.0005,0.38758828510596677,0.4667457913891535,"{""S0"": {""and_mask"": 2}}"
6205,off_target,3,target_probe,S5,5,6,3,b67736ff4c567a14112b,30e88f1f,266a0a1c,fb2b4158,12,12,S6,1,False,True,1,True,,0.0005512864956395335,-0.049891865284872265,0.56601678304647,"{""S6"": {""and_mask"": 0}}"
6206,clean_target_effective,2,target_probe,S0,0,7,3,b78b228f913a5cfcb7ec,5efdde13,063573d9,b5dd876e,13,4,S0,1,True,False,1,True,,0.0009617473891789781,-0.25606724744440273,0.15160041538030725,"{""S0"": {""and_mask"": 4}}"
6207,clean_target_effective,2,target_probe,S5,5,7,3,b78b228f913a5cfcb7ec,5efdde13,87cf14a4,57391d43,12,4,S5,1,True,False,1,True,,0.0005399580837788709,0.4284338944137452,0.06735712363121198,"{""S5"": {""and_mask"": 5}}"
6208,clean_target_effective,2,target_probe,S0,0,0,0,94be897446726719d350,124ec80a,b0a23855,a20ee205,15,14,S0,1,True,False,1,True,,0.0005,-0.08521801634410484,-0.04880589370313494,"{""S0"": {""and_mask"": 14, ""randomized_positions"": [0, 3]}}"
6209,multi_hit,4,target_probe,S5,5,0,0,94be897446726719d350,124ec80a,af172113,27bcf16f,15,12,S4;S5,2,True,True,2,True,,0.0011114304539898768,0.08549202369233108,0.31166807803733654,"{""S4"": {""and_mask"": 12, ""randomized_positions"": [0, 1]}, ""S5"": {""and_mask"": 12, ""randomized_positions"": [0, 1]}}"
6210,missed,0,target_probe,S0,0,1,0,454d5b2e2dc08ce40669,2bcb35b6,083a54c6,92dac477,1,1,,0,False,False,0,False,,0.0007165947573490413,-0.29427351271545404,0.2681889023480674,{}
6211,clean_target_ineffective,1,target_probe,S5,5,1,0,454d5b2e2dc08ce40669,2bcb35b6,de833e76,f9fb06d1,3,3,S5,1,True,False,0,False,,0.000545477710510406,-0.23111783866841004,-0.09565132978108383,"{""S5"": {""and_mask"": 15}}"
6212,clean_target_effective,2,target_probe,S0,0,2,0,982fc83b7cc8e27ed3ed,c48bcaf1,15b75b92,8636b12c,13,4,S0,1,True,False,1,True,,0.00068069909726896,0.26202888324788687,-0.09945450113300247,"{""S0"": {""and_mask"": 6}}"
6213,off_target,3,neighbor_probe,S5,5,2,0,982fc83b7cc8e27ed3ed,c48bcaf1,bc541fa2,18dc6a35,5,5,S4,1,False,True,1,True,,0.0005050237109938514,-0.10389354275516208,0.017285773735231588,"{""S4"": {""replacement"": 5}}"
6214,multi_hit,4,neighbor_probe,S0,0,3,0,9a12785cf0bfd7f9169e,615424b1,4e60eb47,c0240336,7,7,S1;S3,2,False,True,1,True,,0.0005,0.279142529555047,-0.23003589429209925,"{""S1"": {""and_mask"": 4}, ""S3"": {""and_mask"": 7}}"
6215,missed,0,neighbor_probe,S5,5,3,0,9a12785cf0bfd7f9169e,615424b1,0c8740b3,dc8c2fd0,13,13,,0,False,False,0,False,,0.0008377405025716471,-0.10669606034883408,0.259472146313861,{}
6216,multi_hit,4,multi_probe,S0,0,4,0,19befa4e32aa4154e8eb,48e4d611,965dd7cb,6cc4e156,7,3,S0;S4,2,True,True,2,True,,0.0032570752128801054,0.2772690254663732,0.16540781239556845,"{""S0"": {""bit_position"": 2}, ""S4"": {""bit_position"": 0}}"
6217,missed,0,multi_probe,S5,5,4,0,19befa4e32aa4154e8eb,48e4d611,166de0f7,e276d2ba,9,9,,0,False,False,0,False,,0.0180955811133625,0.12143005830530515,-0.34767549897559813,{}
6218,invalid_reset,5,invalid_probe,S0,0,5,0,6ce416051079421e4d04,e3f442d9,d9c72031,b77e62e3,10,10,,0,False,False,0,False,timeout,0.985,0.36811649326398566,0.0970822028768845,{}
6219,invalid_reset,5,invalid_probe,S5,5,5,0,6ce416051079421e4d04,e3f442d9,622b7316,2f228ae5,13,13,,0,False,False,0,False,timeout,0.985,0.18787866803360206,0.0779412875158255,{}
6220,missed,0,miss_probe,S0,0,6,0,b67736ff4c567a14112b,30e88f1f,4ddbfc29,dae897d1,14,14,,0,False,False,0,False,,0.0005,-0.22573891964992415,-0.1455943027063128,{}
6221,missed,0,miss_probe,S5,5,6,0,b67736ff4c567a14112b,30e88f1f,351ac546,9c9c0b22,7,7,,0,False,False,0,False,,0.0005,-0.007036613499473818,0.3369982045108329,{}
6222,missed,0,miss_probe,S0,0,7,0,b78b228f913a5cfcb7ec,5efdde13,dab34309,913a0fc5,6,6,,0,False,False,0,False,,0.0005,0.07336129872114001,0.010982221717055762,{}
6223,missed,0,miss_probe,S5,5,7,0,b78b228f913a5cfcb7ec,5efdde13,a23bbcab,a79cac19,6,6,,0,False,False,0,False,,0.0005,-0.0694290824469002,-0.3366624513300071,{}
6224,clean_target_effective,2,target_probe,S0,0,0,1,94be897446726719d350,124ec80a,0b16c8b6,fcdb7216,12,0,S0,1,True,False,1,True,,0.0007569198631126378,0.20444470528845923,0.07025607251495818,"{""S0"": {""and_mask"": 3}}"
6225,clean_target_effective,2,target_probe,S5,5,0,1,94be897446726719d350,124ec80a,1b16cd83,1acf3989,8,9,S5,1,True,False,1,True,,0.0005,0.6685694389504144,0.24181176701364746,"{""S5"": {""bit_position"": 0, ""stuck_value"": 1}}"
6226,off_target,3,target_probe,S0,0,1,1,454d5b2e2dc08ce40669,2bcb35b6,8d3e68bb,d5aea5e6,0,0,S6,1,False,True,0,False,,0.0005567065303807907,0.19953019038966863,-0.059342283356563934,"{""S6"": {""and_mask"": 14, ""randomized_positions"": [0, 3]}}"
