batch_index,campaign_arm,target_sbox,objective,recommendation_candidate_id,recommendation_rank,selection_count,mean_public_objective_score,mean_p_clean_target_ineffective,mean_p_clean_target_effective
3,guided_explore,S0,SIFA,21535,1,27,0.26873283949118687,0.26873283949118687,0.5294590789399594
3,guided_explore,S0,SIFA,21962,12,8,0.3651379463266342,0.3651379463266342,0.3246090023419574
3,guided_explore,S0,SIFA,26864,4,25,0.350820125511061,0.350820125511061,0.43220135563384154
3,guided_explore,S0,SIFA,28774,10,14,0.33216688132417393,0.33216688132417393,0.4394085501359264
3,guided_explore,S0,SIFA,32639,7,12,0.49446370654753974,0.49446370654753974,0.2922240049078422
3,guided_explore,S0,SIFA,33075,2,25,0.4128182772976402,0.4128182772976402,0.3544055884114315
3,guided_explore,S0,SIFA,34472,9,26,0.39911560312812544,0.39911560312812544,0.3239537800523985
3,guided_explore,S0,SIFA,35321,3,9,0.34267122785417126,0.34267122785417126,0.38763862068952326
3,guided_explore,S0,SIFA,37522,11,12,0.45270804259315006,0.45270804259315006,0.3081712672869242
3,guided_explore,S5,SEFA,23724,11,3,0.8775997609730534,0.00011772057372685425,0.8775997609730534
3,guided_explore,S5,SEFA,25893,6,10,0.4196741044385667,0.4166721896106287,0.4196741044385667
3,guided_explore,S5,SEFA,25923,9,7,0.36773856156179735,0.4101472583253735,0.36773856156179735
3,guided_explore,S5,SEFA,26925,12,22,0.43704361800267577,0.29506571167450407,0.43704361800267577
3,guided_explore,S5,SEFA,27487,10,21,0.4327225134838218,0.3356612774747861,0.4327225134838218
3,guided_explore,S5,SEFA,27826,2,30,0.5602540486724421,0.2636086200862706,0.5602540486724421
3,guided_explore,S5,SEFA,28643,1,27,0.34087342401748927,0.44465570281425565,0.34087342401748927
3,guided_explore,S5,SEFA,30997,3,26,0.38997535676989986,0.3651835546687549,0.38997535676989986
3,guided_explore,S5,SEFA,32379,4,32,0.3781794563041655,0.41577995103364057,0.3781794563041655
3,guided_explore,S5,SEFA,33242,5,12,0.4574665722563806,0.39904468581462127,0.4574665722563806
3,guided_explore,S5,SEFA,37635,8,8,0.4473150065213423,0.3329817058999751,0.4473150065213423
3,guided_explore,S5,SEFA,38454,7,12,0.49584676417093004,0.23727236739534496,0.49584676417093004
3,guided_explore,S5,SHFA,20241,11,1,2.337676273811027e-05,3.6983160725107216e-06,0.7546919504647123
3,guided_explore,S5,SHFA,20281,7,24,0.0013041306572998245,0.32204202825862027,0.4853370498927237
3,guided_explore,S5,SHFA,20926,9,10,0.0007254851998713821,0.4042315630478888,0.39465986998521185
3,guided_explore,S5,SHFA,22093,6,15,0.0009288365751627691,0.326599763606562,0.45435829643846043
3,guided_explore,S5,SHFA,22920,12,21,0.0007217900461079859,0.22112318016946203,0.6087430480195698
3,guided_explore,S5,SHFA,25968,1,21,0.0007128775086214176,0.23202751134683075,0.578663090189328
3,guided_explore,S5,SHFA,28263,4,13,0.001033657427723599,0.3316274201572954,0.4957559956218296
3,guided_explore,S5,SHFA,28971,8,9,0.0007957441639892415,0.3379933836498863,0.4350142835207031
3,guided_explore,S5,SHFA,29122,5,20,0.00124869301588815,0.3168897529511779,0.49344389613580886
3,guided_explore,S5,SHFA,29873,2,15,0.0011017678619162571,0.3988778626937427,0.3626398435124682
3,guided_explore,S5,SHFA,32111,10,11,0.001633421499013356,0.23983311831424292,0.5898289768409748
3,guided_explore,S5,SHFA,32895,3,20,0.0007052338188963901,0.2714797976706056,0.5276900582080752
3,guided_explore,S5,SIFA,710,7,13,0.1292988813632888,0.1292988813632888,0.5923127826018428
3,guided_explore,S5,SIFA,20908,2,15,0.3040924972767104,0.3040924972767104,0.37212795307093316
3,guided_explore,S5,SIFA,23298,1,20,0.4166234796431733,0.4166234796431733,0.36101264108304243
3,guided_explore,S5,SIFA,26324,4,16,0.3654538324295944,0.3654538324295944,0.45117704143420806
3,guided_explore,S5,SIFA,28919,12,16,0.3888314341193536,0.3888314341193536,0.339881158442925
3,guided_explore,S5,SIFA,29375,11,21,0.3640593659654498,0.3640593659654498,0.44570363994728734
3,guided_explore,S5,SIFA,30204,6,22,0.3266304041897216,0.3266304041897216,0.4494494453548004
3,guided_explore,S5,SIFA,30539,9,5,0.49467911766960804,0.49467911766960804,0.3503256185748556
3,guided_explore,S5,SIFA,32848,10,15,0.4191166848130377,0.4191166848130377,0.38848739461591547
3,guided_explore,S5,SIFA,34231,5,21,0.38412459300227003,0.38412459300227003,0.37341393862806693
3,guided_explore,S5,SIFA,35105,3,20,0.32815756220847636,0.32815756220847636,0.40462228881280893
3,guided_explore,S5,SIFA,36623,8,26,0.34691456196716886,0.34691456196716886,0.3770196668082433
