candidate_id,objective,recommendation_mode,rank,target_sbox,timing_offset_samples,width_samples,strength,repeat,repeat_spacing_samples,target_is_s5,absolute_timing_offset_samples,pulse_span_samples,glitch_energy_proxy,predicted_mean_missed,predicted_std_missed,predicted_mean_clean_target_ineffective,predicted_std_clean_target_ineffective,predicted_mean_clean_target_effective,predicted_std_clean_target_effective,predicted_mean_off_target,predicted_std_off_target,predicted_mean_multi_hit,predicted_std_multi_hit,predicted_mean_invalid_reset,predicted_std_invalid_reset,predicted_mean_clean_target,model_disagreement,support_score,robust_utility_SIFA,robust_utility_SEFA,robust_utility_SHFA,exploration_utility_SIFA,exploration_utility_SEFA,exploration_utility_SHFA
27705,SHFA,explore,11,S0,0.0847773969739779,2.106839871372637,0.5130100102488031,1,4.2794384632038,0.0,0.0847773969739779,2.106839871372637,1.0808299440054636,0.12402335579661915,0.009462990375659331,0.34241195975222105,0.028017617364540844,0.4718313353442236,0.022241968051053433,0.021107888892687526,0.0014932686499348894,0.04058467105911477,0.007613776847289803,4.0789155133885744e-05,1.3321114137512743e-06,0.8142432950964447,0.04394201788441375,0.10021968997562486,0.3256013893334965,0.45848615451359154,0.8354093571851858,0.34098109559304135,0.47386586077313636,0.8507890634447306
26506,SHFA,explore,12,S0,-0.021717993354443244,2.0532908013847075,0.44302456410872426,2,1.9162179572688784,0.0,0.021717993354443244,3.969508758653586,1.8193165245438263,0.04088885396773373,0.004599717761810896,0.3199887201907263,0.022967425565728377,0.49175749877961317,0.026500291513287463,0.0268187031256035,0.0014074352462956894,0.12049239376379244,0.0031062941134774305,5.3830172531005126e-05,2.878126102868046e-06,0.8117462189703395,0.05142378638627296,0.05488860453179212,0.30620826485128927,0.4758573238716407,0.8325976317986484,0.3242065900864848,0.4938556491068362,0.8505959570338439
23298,SIFA,explore,1,S5,-0.006955561843945635,1.27744910674781,0.5975900426233821,1,2.0522372727189193,1.0,0.006955561843945635,1.27744910674781,0.7633908661506251,0.1561777668129877,0.0094260495165086,0.4513632491874634,0.028642386627748987,0.3319053939907428,0.03124005491955544,0.021172732999245995,0.0014189325124436382,0.039205865692750065,0.003461753921154869,0.00017499131681008055,0.00015651710351558242,0.7832686431782062,0.06873452474384939,0.08977922192813548,0.434177817210814,0.31316136103900954,0.698653779534367,0.45823490087116125,0.3372184446993568,0.7227108631947143
20908,SIFA,explore,2,S5,0.4671037705218737,6.0208816182109,0.529631567033286,2,1.68362563727184,1.0,0.4671037705218737,7.70450725548274,6.377697932749891,0.0511525585306612,0.00256697199647826,0.43305896496123847,0.02808843248363782,0.29960104069970683,0.02052917078020226,0.038693639159598295,0.0031066737977565742,0.17736019383844875,0.009271846810410456,0.000133602810346337,9.675242013597877e-05,0.7326600056609454,0.06409899570621844,0.027345325381355534,0.4162059054710558,0.2872835382315855,0.6477823701676952,0.43864055396823226,0.30971818672876195,0.6702170186648717
35105,SIFA,explore,3,S5,-1.0361522443425768,1.1391037596725524,0.4632149859508828,2,3.266225925527284,1.0,1.0361522443425768,4.4053296851998365,1.0552998640666382,0.0839653091965476,0.014347952908014513,0.4275548948080179,0.02606095241134912,0.3064258203081218,0.03345164381267844,0.054546314135904814,0.005476917241627008,0.12743640285919414,0.008430422845303242,7.125869221371125e-05,5.552027938452232e-06,0.7339807151161397,0.06684269678181123,0.06853558922500447,0.4119183233612084,0.28635483402051476,0.6435821620429519,0.43531326723484237,0.3097497778941487,0.6669771059165859
26324,SIFA,explore,4,S5,-0.2123016259919988,1.5447917018012056,0.5640868603662559,1,3.7439899628057183,1.0,0.2123016259919988,1.5447917018012056,0.8713967009888874,0.15684386654221705,0.013299599705986844,0.42644726582501374,0.018585890661917005,0.35061747315269753,0.024045573236101705,0.025055826207073428,0.00203696892190615,0.040541299775884776,0.0026573899206321925,0.0004942684971134457,0.00032408002822305814,0.7770647389777112,0.04784716708758986,0.10666063901428602,0.4152957314278635,0.3361901292110365,0.7241598263281501,0.43204223990852,0.352936637691693,0.7409063348088065
34231,SIFA,explore,5,S5,0.6578078087599337,1.3657694806541838,0.4231314080651889,1,1.411539431717927,1.0,0.6578078087599337,1.3657694806541838,0.5778999634416666,0.19827885281961116,0.024667701184402237,0.4182638361234759,0.01890220126213781,0.32112931171921216,0.03573890808263178,0.022795287213684862,0.0022312070237187564,0.03949252423699248,0.0036557440020803713,4.0187887023314256e-05,1.8194605872691544e-06,0.7393931478426881,0.057933737538073515,0.08220555998641171,0.4069225153661932,0.2996859668696331,0.6597158666029603,0.42719932350451895,0.31996277500795883,0.6799926747412861
30204,SIFA,explore,6,S5,0.5646330608629246,0.6088025664144724,0.3721730923413612,1,2.3033014639099436,1.0,0.5646330608629246,0.6088025664144724,0.22657993376783112,0.20769596834953308,0.029009732508393605,0.4180295892685347,0.03535070094893071,0.3148848919971088,0.0565322967538885,0.02371183551377419,0.005315869403268372,0.03563820347181647,0.005572423405587081,3.951139923276356e-05,2.583393995614188e-06,0.7329144812656434,0.07465799016267617,0.041504732108920084,0.3968191686991763,0.2809655139447757,0.6310432478121106,0.42294946525611293,0.30709581050171236,0.6571735443690473
710,SIFA,explore,7,S5,0.011907832755596814,0.6781190164233651,0.6366238351390535,2,2.7079336877715865,1.0,0.011907832755596814,3.3860527041949515,0.863413457832331,0.05010282772532859,0.0018210528981543379,0.41598542758466067,0.020908693830195318,0.33698043668124344,0.01706571311205079,0.03838922719891783,0.0022277601012137323,0.15845377480799075,0.017744516741733097,8.830600185856885e-05,0.00010873142567412347,0.7529658642659041,0.05441854602892514,0.034151288399204505,0.4034402112865435,0.32674100881401297,0.7022909028787002,0.4224867023966673,0.34578749992413677,0.721337393988824
36623,SIFA,explore,8,S5,-0.6908927833410838,2.683911068158131,0.3865339649898641,1,4.450568108850311,1.0,0.6908927833410838,2.683911068158131,1.0374227868553436,0.19623397199515383,0.02317762109880474,0.4161292902262257,0.0345335016911499,0.31248158030427065,0.050601504360206724,0.0316379387063396,0.004445870566369768,0.04328487239659448,0.002662656966637012,0.0002323463714158112,0.00027426148251198944,0.7286108705304963,0.06351701679717345,0.09883420693282241,0.3954091892115357,0.28212067768814664,0.6331311181583089,0.4176401450905464,0.30435163356715733,0.6553620740373196
30539,SIFA,explore,9,S5,-0.5027152430460062,5.662109109320621,0.7486383920214631,2,1.4370929384018516,1.0,0.5027152430460062,7.099202047722473,8.477744518103737,0.038805575273659534,0.0017323959197271242,0.41320319980564796,0.0322160273820227,0.2949317923114887,0.026551752541230968,0.03575615842311519,0.002508709478909783,0.21716628512772101,0.014268046621561411,0.00013698905836761414,9.56811653646031e-05,0.7081349921171367,0.05610759980199529,0.04058118039081288,0.39387358337643436,0.27900074078675013,0.6251400118992512,0.4135112433071327,0.29863840071744846,0.6447776718299495
